staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG032633,UCR010362,MARKETING,MKT011331,DCL010451,PCL010362,unresolved_singleton,Unresolved,1,1,,,
STG032687,UCR010364,MARKETING,MKT011385,DCL010453,PCL010364,unresolved_singleton,Unresolved,1,1,,,
STG032705,UCR010365,MARKETING,MKT011403,DCL010454,PCL010365,unresolved_singleton,Unresolved,1,1,,,
STG032708,UCR010367,MARKETING,MKT011406,DCL010456,PCL010367,unresolved_singleton,Unresolved,1,1,,,
STG032713,UCR010368,MARKETING,MKT011411,DCL010457,PCL010368,unresolved_singleton,Unresolved,1,1,,,
STG032727,UCR010370,MARKETING,MKT011425,DCL010459,PCL010370,unresolved_singleton,Unresolved,1,1,,,
STG032745,UCR010372,MARKETING,MKT011443,DCL010461,PCL010372,unresolved_singleton,Unresolved,1,1,,,
STG032775,UCR010374,MARKETING,MKT011473,DCL010463,PCL010374,unresolved_singleton,Unresolved,1,1,,,
STG032783,UCR010375,MARKETING,MKT011481,DCL010464,PCL010375,unresolved_singleton,Unresolved,1,1,,,
STG032792,UCR010376,MARKETING,MKT011490,DCL010465,PCL010376,unresolved_singleton,Unresolved,1,1,,,
STG032826,UCR010377,MARKETING,MKT011524,DCL010466,PCL010377,unresolved_singleton,Unresolved,1,1,,,
STG032833,UCR010378,MARKETING,MKT011531,DCL010467,PCL010378,unresolved_singleton,Unresolved,1,1,,,
STG032849,UCR010379,MARKETING,MKT011547,DCL010468,PCL010379,unresolved_singleton,Unresolved,1,1,,,
STG032860,UCR010380,MARKETING,MKT011558,DCL010469,PCL010380,unresolved_singleton,Unresolved,1,1,,,
STG032874,UCR010381,MARKETING,MKT011572,DCL010470,PCL010381,unresolved_singleton,Unresolved,1,1,,,
STG032936,UCR010384,MARKETING,MKT011634,DCL010473,PCL010384,unresolved_singleton,Unresolved,1,1,,,
STG032942,UCR010385,MARKETING,MKT011640,DCL010474,PCL010385,unresolved_singleton,Unresolved,1,1,,,
STG032945,UCR010386,MARKETING,MKT011643,DCL010475,PCL010386,unresolved_singleton,Unresolved,1,1,,,
STG032959,UCR010388,MARKETING,MKT011657,DCL010477,PCL010388,unresolved_singleton,Unresolved,1,1,,,
STG032992,UCR010391,MARKETING,MKT011690,DCL010480,PCL010391,unresolved_singleton,Unresolved,1,1,,,
STG033005,UCR010392,MARKETING,MKT011703,DCL010481,PCL010392,unresolved_singleton,Unresolved,1,1,,,
STG033008,UCR010393,MARKETING,MKT011706,DCL010482,PCL010393,unresolved_singleton,Unresolved,1,1,,,
STG033010,UCR010394,MARKETING,MKT011708,DCL010483,PCL010394,unresolved_singleton,Unresolved,1,1,,,
STG033059,UCR010395,MARKETING,MKT011757,DCL010484,PCL010395,unresolved_singleton,Unresolved,1,1,,,
STG033071,UCR010396,MARKETING,MKT011769,DCL010485,PCL010396,unresolved_singleton,Unresolved,1,1,,,
STG033072,UCR010397,MARKETING,MKT011770,DCL010486,PCL010397,unresolved_singleton,Unresolved,1,1,,,
STG033077,UCR010398,MARKETING,MKT011775,DCL010487,PCL010398,unresolved_singleton,Unresolved,1,1,,,
STG033087,UCR010399,MARKETING,MKT011785,DCL010488,PCL010399,unresolved_singleton,Unresolved,1,1,,,
STG033112,UCR010401,MARKETING,MKT011810,DCL010490,PCL010401,unresolved_singleton,Unresolved,1,1,,,
STG033135,UCR010402,MARKETING,MKT011833,DCL010491,PCL010402,unresolved_singleton,Unresolved,1,1,,,
STG033136,UCR010403,MARKETING,MKT011834,DCL010492,PCL010403,unresolved_singleton,Unresolved,1,1,,,
STG033155,UCR010404,MARKETING,MKT011853,DCL010493,PCL010404,unresolved_singleton,Unresolved,1,1,,,
STG033168,UCR010406,MARKETING,MKT011866,DCL010496,PCL010406,unresolved_singleton,Unresolved,1,1,,,
STG033169,UCR010407,MARKETING,MKT011867,DCL010497,PCL010407,unresolved_singleton,Unresolved,1,1,,,
STG033171,UCR010408,MARKETING,MKT011869,DCL010498,PCL010408,unresolved_singleton,Unresolved,1,1,,,
STG033202,UCR010409,MARKETING,MKT011900,DCL010499,PCL010409,unresolved_singleton,Unresolved,1,1,,,
STG033239,UCR010410,MARKETING,MKT011937,DCL010501,PCL010410,unresolved_singleton,Unresolved,1,1,,,
STG033242,UCR010411,MARKETING,MKT011940,DCL010502,PCL010411,unresolved_singleton,Unresolved,1,1,,,
STG033251,UCR010412,MARKETING,MKT011949,DCL010503,PCL010412,unresolved_singleton,Unresolved,1,1,,,
STG033271,UCR010415,MARKETING,MKT011969,DCL010506,PCL010415,unresolved_singleton,Unresolved,1,1,,,
STG033276,UCR010416,MARKETING,MKT011974,DCL010507,PCL010416,unresolved_singleton,Unresolved,1,1,,,
STG073319,UCR010418,SUPPORT,SUP000017,DCL010509,PCL010418,unresolved_singleton,Unresolved,1,1,,,
STG073332,UCR010419,SUPPORT,SUP000030,DCL010510,PCL010419,unresolved_singleton,Unresolved,1,1,,,
STG073336,UCR010420,SUPPORT,SUP000034,DCL010511,PCL010420,unresolved_singleton,Unresolved,1,1,,,
STG073351,UCR010421,SUPPORT,SUP000049,DCL010512,PCL010421,unresolved_singleton,Unresolved,1,1,,,
STG073389,UCR010422,SUPPORT,SUP000087,DCL010513,PCL010422,unresolved_singleton,Unresolved,1,1,,,
STG073432,UCR010424,SUPPORT,SUP000130,DCL010515,PCL010424,unresolved_singleton,Unresolved,1,1,,,
STG073456,UCR010425,SUPPORT,SUP000154,DCL010516,PCL010425,unresolved_singleton,Unresolved,1,1,,,
STG073458,UCR010426,SUPPORT,SUP000156,DCL010517,PCL010426,unresolved_singleton,Unresolved,1,1,,,
STG073481,UCR010427,SUPPORT,SUP000179,DCL010518,PCL010427,unresolved_singleton,Unresolved,1,1,,,
STG073499,UCR010428,SUPPORT,SUP000197,DCL010519,PCL010428,unresolved_singleton,Unresolved,1,1,,,
STG073516,UCR010429,SUPPORT,SUP000214,DCL010520,PCL010429,unresolved_singleton,Unresolved,1,1,,,
STG073579,UCR010430,SUPPORT,SUP000277,DCL010521,PCL010430,unresolved_singleton,Unresolved,1,1,,,
STG073592,UCR010431,SUPPORT,SUP000290,DCL010522,PCL010431,unresolved_singleton,Unresolved,1,1,,,
STG073605,UCR010432,SUPPORT,SUP000303,DCL010523,PCL010432,unresolved_singleton,Unresolved,1,1,,,
STG073633,UCR010433,SUPPORT,SUP000331,DCL010524,PCL010433,unresolved_singleton,Unresolved,1,1,,,
STG073635,UCR010434,SUPPORT,SUP000333,DCL010525,PCL010434,unresolved_singleton,Unresolved,1,1,,,
STG073637,UCR010435,SUPPORT,SUP000335,DCL010526,PCL010435,unresolved_singleton,Unresolved,1,1,,,
STG073647,UCR010436,SUPPORT,SUP000345,DCL010527,PCL010436,unresolved_singleton,Unresolved,1,1,,,
STG073664,UCR010437,SUPPORT,SUP000362,DCL010528,PCL010437,unresolved_singleton,Unresolved,1,1,,,
STG073721,UCR010439,SUPPORT,SUP000419,DCL010530,PCL010439,unresolved_singleton,Unresolved,1,1,,,
STG073741,UCR010440,SUPPORT,SUP000439,DCL010531,PCL010440,unresolved_singleton,Unresolved,1,1,,,
STG073771,UCR010441,SUPPORT,SUP000469,DCL010532,PCL010441,unresolved_singleton,Unresolved,1,1,,,
STG073775,UCR010442,SUPPORT,SUP000473,DCL010533,PCL010442,unresolved_singleton,Unresolved,1,1,,,
STG073792,UCR010443,SUPPORT,SUP000490,DCL010534,PCL010443,unresolved_singleton,Unresolved,1,1,,,
STG073859,UCR010444,SUPPORT,SUP000557,DCL010535,PCL010444,unresolved_singleton,Unresolved,1,1,,,
STG073880,UCR010446,SUPPORT,SUP000578,DCL010537,PCL010446,unresolved_singleton,Unresolved,1,1,,,
STG073949,UCR010447,SUPPORT,SUP000647,DCL010538,PCL010447,unresolved_singleton,Unresolved,1,1,,,
STG073988,UCR010449,SUPPORT,SUP000686,DCL010540,PCL010449,unresolved_singleton,Unresolved,1,1,,,
STG073993,UCR010450,SUPPORT,SUP000691,DCL010541,PCL010450,unresolved_singleton,Unresolved,1,1,,,
STG074021,UCR010451,SUPPORT,SUP000719,DCL010542,PCL010451,unresolved_singleton,Unresolved,1,1,,,
STG074086,UCR010455,SUPPORT,SUP000784,DCL010547,PCL010455,unresolved_singleton,Unresolved,1,1,,,
STG074114,UCR010456,SUPPORT,SUP000812,DCL010548,PCL010456,unresolved_singleton,Unresolved,1,1,,,
STG074137,UCR010457,SUPPORT,SUP000835,DCL010549,PCL010457,unresolved_singleton,Unresolved,1,1,,,
STG074138,UCR010458,SUPPORT,SUP000836,DCL010550,PCL010458,unresolved_singleton,Unresolved,1,1,,,
STG074146,UCR010459,SUPPORT,SUP000844,DCL010551,PCL010459,unresolved_singleton,Unresolved,1,1,,,
STG074174,UCR010461,SUPPORT,SUP000872,DCL010553,PCL010461,unresolved_singleton,Unresolved,1,1,,,
STG074181,UCR010462,SUPPORT,SUP000879,DCL010554,PCL010462,unresolved_singleton,Unresolved,1,1,,,
STG074182,UCR010463,SUPPORT,SUP000880,DCL010555,PCL010463,unresolved_singleton,Unresolved,1,1,,,
STG074184,UCR010464,SUPPORT,SUP000882,DCL010556,PCL010464,unresolved_singleton,Unresolved,1,1,,,
STG074223,UCR010465,SUPPORT,SUP000921,DCL010557,PCL010465,unresolved_singleton,Unresolved,1,1,,,
STG074260,UCR010466,SUPPORT,SUP000958,DCL010558,PCL010466,unresolved_singleton,Unresolved,1,1,,,
STG074266,UCR010467,SUPPORT,SUP000964,DCL010559,PCL010467,unresolved_singleton,Unresolved,1,1,,,
STG074267,UCR010468,SUPPORT,SUP000965,DCL010560,PCL010468,unresolved_singleton,Unresolved,1,1,,,
STG074278,UCR010469,SUPPORT,SUP000976,DCL010561,PCL010469,unresolved_singleton,Unresolved,1,1,,,
STG074304,UCR010470,SUPPORT,SUP001002,DCL010562,PCL010470,unresolved_singleton,Unresolved,1,1,,,
STG074312,UCR010471,SUPPORT,SUP001010,DCL010563,PCL010471,unresolved_singleton,Unresolved,1,1,,,
STG074334,UCR010472,SUPPORT,SUP001032,DCL010564,PCL010472,unresolved_singleton,Unresolved,1,1,,,
STG074398,UCR010473,SUPPORT,SUP001096,DCL010565,PCL010473,unresolved_singleton,Unresolved,1,1,,,
STG074401,UCR010474,SUPPORT,SUP001099,DCL010566,PCL010474,unresolved_singleton,Unresolved,1,1,,,
STG074404,UCR010475,SUPPORT,SUP001102,DCL010567,PCL010475,unresolved_singleton,Unresolved,1,1,,,
STG074409,UCR010476,SUPPORT,SUP001107,DCL010568,PCL010476,unresolved_singleton,Unresolved,1,1,,,
STG074419,UCR010477,SUPPORT,SUP001117,DCL010569,PCL010477,unresolved_singleton,Unresolved,1,1,,,
STG074447,UCR010479,SUPPORT,SUP001145,DCL010571,PCL010479,unresolved_singleton,Unresolved,1,1,,,
STG074451,UCR010480,SUPPORT,SUP001149,DCL010572,PCL010480,unresolved_singleton,Unresolved,1,1,,,
STG074478,UCR010481,SUPPORT,SUP001176,DCL010574,PCL010481,unresolved_singleton,Unresolved,1,1,,,
STG074530,UCR010482,SUPPORT,SUP001228,DCL010575,PCL010482,unresolved_singleton,Unresolved,1,1,,,
STG074562,UCR010483,SUPPORT,SUP001260,DCL010577,PCL010483,unresolved_singleton,Unresolved,1,1,,,
STG074611,UCR010484,SUPPORT,SUP001309,DCL010578,PCL010484,unresolved_singleton,Unresolved,1,1,,,
STG074612,UCR010485,SUPPORT,SUP001310,DCL010579,PCL010485,unresolved_singleton,Unresolved,1,1,,,
STG074615,UCR010486,SUPPORT,SUP001313,DCL010580,PCL010486,unresolved_singleton,Unresolved,1,1,,,
STG074643,UCR010487,SUPPORT,SUP001341,DCL010581,PCL010487,unresolved_singleton,Unresolved,1,1,,,
STG074644,UCR010488,SUPPORT,SUP001342,DCL010582,PCL010488,unresolved_singleton,Unresolved,1,1,,,
STG074668,UCR010489,SUPPORT,SUP001366,DCL010583,PCL010489,unresolved_singleton,Unresolved,1,1,,,
STG074718,UCR010491,SUPPORT,SUP001416,DCL010585,PCL010491,unresolved_singleton,Unresolved,1,1,,,
STG074745,UCR010492,SUPPORT,SUP001443,DCL010586,PCL010492,unresolved_singleton,Unresolved,1,1,,,
STG074749,UCR010493,SUPPORT,SUP001447,DCL010587,PCL010493,unresolved_singleton,Unresolved,1,1,,,
STG074756,UCR010494,SUPPORT,SUP001454,DCL010588,PCL010494,unresolved_singleton,Unresolved,1,1,,,
STG074760,UCR010495,SUPPORT,SUP001458,DCL010589,PCL010495,unresolved_singleton,Unresolved,1,1,,,
STG074831,UCR010496,SUPPORT,SUP001529,DCL010590,PCL010496,unresolved_singleton,Unresolved,1,1,,,
STG074857,UCR010497,SUPPORT,SUP001555,DCL010591,PCL010497,unresolved_singleton,Unresolved,1,1,,,
STG074869,UCR010498,SUPPORT,SUP001567,DCL010592,PCL010498,unresolved_singleton,Unresolved,1,1,,,
STG074933,UCR010499,SUPPORT,SUP001631,DCL010593,PCL010499,unresolved_singleton,Unresolved,1,1,,,
STG074959,UCR010500,SUPPORT,SUP001657,DCL010594,PCL010500,unresolved_singleton,Unresolved,1,1,,,
STG074965,UCR010501,SUPPORT,SUP001663,DCL010595,PCL010501,unresolved_singleton,Unresolved,1,1,,,
STG074987,UCR010502,SUPPORT,SUP001685,DCL010596,PCL010502,unresolved_singleton,Unresolved,1,1,,,
STG074996,UCR010503,SUPPORT,SUP001694,DCL010597,PCL010503,unresolved_singleton,Unresolved,1,1,,,
STG075048,UCR010504,SUPPORT,SUP001746,DCL010598,PCL010504,unresolved_singleton,Unresolved,1,1,,,
STG075067,UCR010505,SUPPORT,SUP001765,DCL010599,PCL010505,unresolved_singleton,Unresolved,1,1,,,
STG075092,UCR010506,SUPPORT,SUP001790,DCL010600,PCL010506,unresolved_singleton,Unresolved,1,1,,,
STG075116,UCR010508,SUPPORT,SUP001814,DCL010602,PCL010508,unresolved_singleton,Unresolved,1,1,,,
STG075126,UCR010509,SUPPORT,SUP001824,DCL010603,PCL010509,unresolved_singleton,Unresolved,1,1,,,
STG075144,UCR010510,SUPPORT,SUP001842,DCL010604,PCL010510,unresolved_singleton,Unresolved,1,1,,,
STG075173,UCR010511,SUPPORT,SUP001871,DCL010605,PCL010511,unresolved_singleton,Unresolved,1,1,,,
STG075193,UCR010512,SUPPORT,SUP001891,DCL010606,PCL010512,unresolved_singleton,Unresolved,1,1,,,
STG075207,UCR010513,SUPPORT,SUP001905,DCL010607,PCL010513,unresolved_singleton,Unresolved,1,1,,,
STG075233,UCR010514,SUPPORT,SUP001931,DCL010608,PCL010514,unresolved_singleton,Unresolved,1,1,,,
STG075293,UCR010515,SUPPORT,SUP001991,DCL010609,PCL010515,unresolved_singleton,Unresolved,1,1,,,
STG075298,UCR010516,SUPPORT,SUP001996,DCL010610,PCL010516,unresolved_singleton,Unresolved,1,1,,,
STG075338,UCR010517,SUPPORT,SUP002036,DCL010612,PCL010517,unresolved_singleton,Unresolved,1,1,,,
STG075351,UCR010518,SUPPORT,SUP002049,DCL010613,PCL010518,unresolved_singleton,Unresolved,1,1,,,
STG075353,UCR010519,SUPPORT,SUP002051,DCL010614,PCL010519,unresolved_singleton,Unresolved,1,1,,,
STG075362,UCR010520,SUPPORT,SUP002060,DCL010615,PCL010520,unresolved_singleton,Unresolved,1,1,,,
STG075374,UCR010521,SUPPORT,SUP002072,DCL010616,PCL010521,unresolved_singleton,Unresolved,1,1,,,
STG075389,UCR010522,SUPPORT,SUP002087,DCL010617,PCL010522,unresolved_singleton,Unresolved,1,1,,,
STG075453,UCR010523,SUPPORT,SUP002151,DCL010619,PCL010523,unresolved_singleton,Unresolved,1,1,,,
STG075543,UCR010525,SUPPORT,SUP002241,DCL010621,PCL010525,unresolved_singleton,Unresolved,1,1,,,
STG075665,UCR010528,SUPPORT,SUP002363,DCL010624,PCL010528,unresolved_singleton,Unresolved,1,1,,,
STG075668,UCR010529,SUPPORT,SUP002366,DCL010625,PCL010529,unresolved_singleton,Unresolved,1,1,,,
STG075673,UCR010530,SUPPORT,SUP002371,DCL010626,PCL010530,unresolved_singleton,Unresolved,1,1,,,
STG075687,UCR010531,SUPPORT,SUP002385,DCL010627,PCL010531,unresolved_singleton,Unresolved,1,1,,,
STG075710,UCR010532,SUPPORT,SUP002408,DCL010628,PCL010532,unresolved_singleton,Unresolved,1,1,,,
STG075713,UCR010533,SUPPORT,SUP002411,DCL010629,PCL010533,unresolved_singleton,Unresolved,1,1,,,
STG075722,UCR010534,SUPPORT,SUP002420,DCL010630,PCL010534,unresolved_singleton,Unresolved,1,1,,,
STG075758,UCR010535,SUPPORT,SUP002456,DCL010631,PCL010535,unresolved_singleton,Unresolved,1,1,,,
STG075780,UCR010536,SUPPORT,SUP002478,DCL010632,PCL010536,unresolved_singleton,Unresolved,1,1,,,
STG075786,UCR010537,SUPPORT,SUP002484,DCL010633,PCL010537,unresolved_singleton,Unresolved,1,1,,,
STG075799,UCR010538,SUPPORT,SUP002497,DCL010634,PCL010538,unresolved_singleton,Unresolved,1,1,,,
STG075824,UCR010540,SUPPORT,SUP002522,DCL010636,PCL010540,unresolved_singleton,Unresolved,1,1,,,
STG075829,UCR010541,SUPPORT,SUP002527,DCL010637,PCL010541,unresolved_singleton,Unresolved,1,1,,,
STG075837,UCR010542,SUPPORT,SUP002535,DCL010638,PCL010542,unresolved_singleton,Unresolved,1,1,,,
STG075867,UCR010543,SUPPORT,SUP002565,DCL010639,PCL010543,unresolved_singleton,Unresolved,1,1,,,
STG075870,UCR010544,SUPPORT,SUP002568,DCL010640,PCL010544,unresolved_singleton,Unresolved,1,1,,,
STG075914,UCR010545,SUPPORT,SUP002612,DCL010641,PCL010545,unresolved_singleton,Unresolved,1,1,,,
STG075918,UCR010546,SUPPORT,SUP002616,DCL010642,PCL010546,unresolved_singleton,Unresolved,1,1,,,
STG075929,UCR010547,SUPPORT,SUP002627,DCL010643,PCL010547,unresolved_singleton,Unresolved,1,1,,,
STG075941,UCR010548,SUPPORT,SUP002639,DCL010644,PCL010548,unresolved_singleton,Unresolved,1,1,,,
STG075960,UCR010549,SUPPORT,SUP002658,DCL010645,PCL010549,unresolved_singleton,Unresolved,1,1,,,
STG075966,UCR010550,SUPPORT,SUP002664,DCL010646,PCL010550,unresolved_singleton,Unresolved,1,1,,,
STG075971,UCR010551,SUPPORT,SUP002669,DCL010647,PCL010551,unresolved_singleton,Unresolved,1,1,,,
STG075974,UCR010552,SUPPORT,SUP002672,DCL010648,PCL010552,unresolved_singleton,Unresolved,1,1,,,
STG075984,UCR010553,SUPPORT,SUP002682,DCL010649,PCL010553,unresolved_singleton,Unresolved,1,1,,,
STG076100,UCR010554,SUPPORT,SUP002798,DCL010650,PCL010554,unresolved_singleton,Unresolved,1,1,,,
STG076155,UCR010555,SUPPORT,SUP002853,DCL010651,PCL010555,unresolved_singleton,Unresolved,1,1,,,
STG076161,UCR010556,SUPPORT,SUP002859,DCL010652,PCL010556,unresolved_singleton,Unresolved,1,1,,,
STG076162,UCR010557,SUPPORT,SUP002860,DCL010653,PCL010557,unresolved_singleton,Unresolved,1,1,,,
STG076169,UCR010558,SUPPORT,SUP002867,DCL010654,PCL010558,unresolved_singleton,Unresolved,1,1,,,
STG076182,UCR010559,SUPPORT,SUP002880,DCL010655,PCL010559,unresolved_singleton,Unresolved,1,1,,,
STG076201,UCR010560,SUPPORT,SUP002899,DCL010656,PCL010560,unresolved_singleton,Unresolved,1,1,,,
STG076276,UCR010561,SUPPORT,SUP002974,DCL010657,PCL010561,unresolved_singleton,Unresolved,1,1,,,
STG076299,UCR010563,SUPPORT,SUP002997,DCL010659,PCL010563,unresolved_singleton,Unresolved,1,1,,,
STG076309,UCR010564,SUPPORT,SUP003007,DCL010661,PCL010564,unresolved_singleton,Unresolved,1,1,,,
STG076371,UCR010565,SUPPORT,SUP003069,DCL010662,PCL010565,unresolved_singleton,Unresolved,1,1,,,
STG076378,UCR010566,SUPPORT,SUP003076,DCL010663,PCL010566,unresolved_singleton,Unresolved,1,1,,,
STG076383,UCR010567,SUPPORT,SUP003081,DCL010664,PCL010567,unresolved_singleton,Unresolved,1,1,,,
STG076438,UCR010569,SUPPORT,SUP003136,DCL010666,PCL010569,unresolved_singleton,Unresolved,1,1,,,
STG076458,UCR010570,SUPPORT,SUP003156,DCL010667,PCL010570,unresolved_singleton,Unresolved,1,1,,,
STG076473,UCR010571,SUPPORT,SUP003171,DCL010668,PCL010571,unresolved_singleton,Unresolved,1,1,,,
STG076542,UCR010572,SUPPORT,SUP003240,DCL010669,PCL010572,unresolved_singleton,Unresolved,1,1,,,
STG076564,UCR010573,SUPPORT,SUP003262,DCL010670,PCL010573,unresolved_singleton,Unresolved,1,1,,,
STG076572,UCR010574,SUPPORT,SUP003270,DCL010671,PCL010574,unresolved_singleton,Unresolved,1,1,,,
STG076652,UCR010575,SUPPORT,SUP003350,DCL010673,PCL010575,unresolved_singleton,Unresolved,1,1,,,
STG076677,UCR010576,SUPPORT,SUP003375,DCL010674,PCL010576,unresolved_singleton,Unresolved,1,1,,,
STG076712,UCR010577,SUPPORT,SUP003410,DCL010675,PCL010577,unresolved_singleton,Unresolved,1,1,,,
STG076716,UCR010578,SUPPORT,SUP003414,DCL010676,PCL010578,unresolved_singleton,Unresolved,1,1,,,
STG076721,UCR010579,SUPPORT,SUP003419,DCL010677,PCL010579,unresolved_singleton,Unresolved,1,1,,,
STG076723,UCR010580,SUPPORT,SUP003421,DCL010678,PCL010580,unresolved_singleton,Unresolved,1,1,,,
STG076882,UCR010583,SUPPORT,SUP003580,DCL010681,PCL010583,unresolved_singleton,Unresolved,1,1,,,
STG076914,UCR010584,SUPPORT,SUP003612,DCL010682,PCL010584,unresolved_singleton,Unresolved,1,1,,,
STG076922,UCR010585,SUPPORT,SUP003620,DCL010683,PCL010585,unresolved_singleton,Unresolved,1,1,,,
STG076937,UCR010586,SUPPORT,SUP003635,DCL010684,PCL010586,unresolved_singleton,Unresolved,1,1,,,
STG077005,UCR010587,SUPPORT,SUP003703,DCL010685,PCL010587,unresolved_singleton,Unresolved,1,1,,,
STG077061,UCR010588,SUPPORT,SUP003759,DCL010686,PCL010588,unresolved_singleton,Unresolved,1,1,,,
STG077091,UCR010589,SUPPORT,SUP003789,DCL010687,PCL010589,unresolved_singleton,Unresolved,1,1,,,
STG077095,UCR010590,SUPPORT,SUP003793,DCL010688,PCL010590,unresolved_singleton,Unresolved,1,1,,,
STG077169,UCR010592,SUPPORT,SUP003867,DCL010690,PCL010592,unresolved_singleton,Unresolved,1,1,,,
STG077213,UCR010593,SUPPORT,SUP003911,DCL010692,PCL010593,unresolved_singleton,Unresolved,1,1,,,
STG077236,UCR010595,SUPPORT,SUP003934,DCL010694,PCL010595,unresolved_singleton,Unresolved,1,1,,,
STG077333,UCR010597,SUPPORT,SUP004031,DCL010697,PCL010597,unresolved_singleton,Unresolved,1,1,,,
STG077357,UCR010598,SUPPORT,SUP004055,DCL010698,PCL010598,unresolved_singleton,Unresolved,1,1,,,
STG077367,UCR010599,SUPPORT,SUP004065,DCL010699,PCL010599,unresolved_singleton,Unresolved,1,1,,,
STG077371,UCR010600,SUPPORT,SUP004069,DCL010700,PCL010600,unresolved_singleton,Unresolved,1,1,,,
STG077377,UCR010601,SUPPORT,SUP004075,DCL010701,PCL010601,unresolved_singleton,Unresolved,1,1,,,
STG077386,UCR010602,SUPPORT,SUP004084,DCL010702,PCL010602,unresolved_singleton,Unresolved,1,1,,,
STG077400,UCR010603,SUPPORT,SUP004098,DCL010703,PCL010603,unresolved_singleton,Unresolved,1,1,,,
STG077425,UCR010604,SUPPORT,SUP004123,DCL010705,PCL010604,unresolved_singleton,Unresolved,1,1,,,
STG077431,UCR010605,SUPPORT,SUP004129,DCL010706,PCL010605,unresolved_singleton,Unresolved,1,1,,,
STG077438,UCR010606,SUPPORT,SUP004136,DCL010707,PCL010606,unresolved_singleton,Unresolved,1,1,,,
STG077440,UCR010607,SUPPORT,SUP004138,DCL010708,PCL010607,unresolved_singleton,Unresolved,1,1,,,
STG077475,UCR010609,SUPPORT,SUP004173,DCL010710,PCL010609,unresolved_singleton,Unresolved,1,1,,,
STG077493,UCR010610,SUPPORT,SUP004191,DCL010711,PCL010610,unresolved_singleton,Unresolved,1,1,,,
STG077496,UCR010611,SUPPORT,SUP004194,DCL010712,PCL010611,unresolved_singleton,Unresolved,1,1,,,
STG077543,UCR010612,SUPPORT,SUP004241,DCL010713,PCL010612,unresolved_singleton,Unresolved,1,1,,,
STG077547,UCR010613,SUPPORT,SUP004245,DCL010715,PCL010613,unresolved_singleton,Unresolved,1,1,,,
STG077565,UCR010614,SUPPORT,SUP004263,DCL010716,PCL010614,unresolved_singleton,Unresolved,1,1,,,
STG077604,UCR010616,SUPPORT,SUP004302,DCL010718,PCL010616,unresolved_singleton,Unresolved,1,1,,,
STG077644,UCR010618,SUPPORT,SUP004342,DCL010720,PCL010618,unresolved_singleton,Unresolved,1,1,,,
STG077696,UCR010619,SUPPORT,SUP004394,DCL010721,PCL010619,unresolved_singleton,Unresolved,1,1,,,
STG077699,UCR010620,SUPPORT,SUP004397,DCL010722,PCL010620,unresolved_singleton,Unresolved,1,1,,,
STG077710,UCR010621,SUPPORT,SUP004408,DCL010723,PCL010621,unresolved_singleton,Unresolved,1,1,,,
STG077740,UCR010622,SUPPORT,SUP004438,DCL010724,PCL010622,unresolved_singleton,Unresolved,1,1,,,
STG077765,UCR010623,SUPPORT,SUP004463,DCL010725,PCL010623,unresolved_singleton,Unresolved,1,1,,,
STG077834,UCR010624,SUPPORT,SUP004532,DCL010726,PCL010624,unresolved_singleton,Unresolved,1,1,,,
STG077838,UCR010625,SUPPORT,SUP004536,DCL010727,PCL010625,unresolved_singleton,Unresolved,1,1,,,
STG077849,UCR010626,SUPPORT,SUP004547,DCL010728,PCL010626,unresolved_singleton,Unresolved,1,1,,,
STG077854,UCR010627,SUPPORT,SUP004552,DCL010729,PCL010627,unresolved_singleton,Unresolved,1,1,,,
STG077865,UCR010628,SUPPORT,SUP004563,DCL010730,PCL010628,unresolved_singleton,Unresolved,1,1,,,
STG077906,UCR010629,SUPPORT,SUP004604,DCL010731,PCL010629,unresolved_singleton,Unresolved,1,1,,,
STG077922,UCR010630,SUPPORT,SUP004620,DCL010732,PCL010630,unresolved_singleton,Unresolved,1,1,,,
STG077930,UCR010631,SUPPORT,SUP004628,DCL010733,PCL010631,unresolved_singleton,Unresolved,1,1,,,
STG077942,UCR010632,SUPPORT,SUP004640,DCL010734,PCL010632,unresolved_singleton,Unresolved,1,1,,,
STG077949,UCR010633,SUPPORT,SUP004647,DCL010735,PCL010633,unresolved_singleton,Unresolved,1,1,,,
STG077954,UCR010634,SUPPORT,SUP004652,DCL010736,PCL010634,unresolved_singleton,Unresolved,1,1,,,
STG077968,UCR010635,SUPPORT,SUP004666,DCL010738,PCL010635,unresolved_singleton,Unresolved,1,1,,,
STG077975,UCR010636,SUPPORT,SUP004673,DCL010739,PCL010636,unresolved_singleton,Unresolved,1,1,,,
STG078041,UCR010637,SUPPORT,SUP004739,DCL010740,PCL010637,unresolved_singleton,Unresolved,1,1,,,
STG078043,UCR010638,SUPPORT,SUP004741,DCL010741,PCL010638,unresolved_singleton,Unresolved,1,1,,,
STG078067,UCR010639,SUPPORT,SUP004765,DCL010742,PCL010639,unresolved_singleton,Unresolved,1,1,,,
STG078098,UCR010640,SUPPORT,SUP004796,DCL010743,PCL010640,unresolved_singleton,Unresolved,1,1,,,
STG078104,UCR010641,SUPPORT,SUP004802,DCL010744,PCL010641,unresolved_singleton,Unresolved,1,1,,,
