staging_record_id,ucr_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules
STG034530,,ONLINE,SES001228,,,anonymous_unresolvable,Not applicable,,,,,
STG034531,,ONLINE,SES001229,,,anonymous_unresolvable,Not applicable,,,,,
STG034533,,ONLINE,SES001231,,,anonymous_unresolvable,Not applicable,,,,,
STG034535,,ONLINE,SES001233,,,anonymous_unresolvable,Not applicable,,,,,
STG034536,,ONLINE,SES001234,,,anonymous_unresolvable,Not applicable,,,,,
STG034537,,ONLINE,SES001235,,,anonymous_unresolvable,Not applicable,,,,,
STG034538,,ONLINE,SES001236,,,anonymous_unresolvable,Not applicable,,,,,
STG034540,,ONLINE,SES001238,,,anonymous_unresolvable,Not applicable,,,,,
STG034543,,ONLINE,SES001241,,,anonymous_unresolvable,Not applicable,,,,,
STG034546,,ONLINE,SES001244,,,anonymous_unresolvable,Not applicable,,,,,
STG034548,,ONLINE,SES001246,,,anonymous_unresolvable,Not applicable,,,,,
STG034551,,ONLINE,SES001249,,,anonymous_unresolvable,Not applicable,,,,,
STG034558,,ONLINE,SES001256,,,anonymous_unresolvable,Not applicable,,,,,
STG034562,,ONLINE,SES001260,,,anonymous_unresolvable,Not applicable,,,,,
STG034563,,ONLINE,SES001261,,,anonymous_unresolvable,Not applicable,,,,,
STG034564,,ONLINE,SES001262,,,anonymous_unresolvable,Not applicable,,,,,
STG034565,,ONLINE,SES001263,,,anonymous_unresolvable,Not applicable,,,,,
STG034569,,ONLINE,SES001267,,,anonymous_unresolvable,Not applicable,,,,,
STG034573,,ONLINE,SES001271,,,anonymous_unresolvable,Not applicable,,,,,
STG034574,,ONLINE,SES001272,,,anonymous_unresolvable,Not applicable,,,,,
STG034576,,ONLINE,SES001274,,,anonymous_unresolvable,Not applicable,,,,,
STG034578,,ONLINE,SES001276,,,anonymous_unresolvable,Not applicable,,,,,
STG034580,,ONLINE,SES001278,,,anonymous_unresolvable,Not applicable,,,,,
STG034583,,ONLINE,SES001281,,,anonymous_unresolvable,Not applicable,,,,,
STG034590,,ONLINE,SES001288,,,anonymous_unresolvable,Not applicable,,,,,
STG034592,,ONLINE,SES001290,,,anonymous_unresolvable,Not applicable,,,,,
STG034593,,ONLINE,SES001291,,,anonymous_unresolvable,Not applicable,,,,,
STG034596,,ONLINE,SES001294,,,anonymous_unresolvable,Not applicable,,,,,
STG034605,,ONLINE,SES001303,,,anonymous_unresolvable,Not applicable,,,,,
STG034609,,ONLINE,SES001307,,,anonymous_unresolvable,Not applicable,,,,,
STG034610,,ONLINE,SES001308,,,anonymous_unresolvable,Not applicable,,,,,
STG034615,,ONLINE,SES001313,,,anonymous_unresolvable,Not applicable,,,,,
STG034622,,ONLINE,SES001320,,,anonymous_unresolvable,Not applicable,,,,,
STG034628,,ONLINE,SES001326,,,anonymous_unresolvable,Not applicable,,,,,
STG034630,,ONLINE,SES001328,,,anonymous_unresolvable,Not applicable,,,,,
STG034637,,ONLINE,SES001335,,,anonymous_unresolvable,Not applicable,,,,,
STG034641,,ONLINE,SES001339,,,anonymous_unresolvable,Not applicable,,,,,
STG034645,,ONLINE,SES001343,,,anonymous_unresolvable,Not applicable,,,,,
STG034648,,ONLINE,SES001346,,,anonymous_unresolvable,Not applicable,,,,,
STG034649,,ONLINE,SES001347,,,anonymous_unresolvable,Not applicable,,,,,
STG034651,,ONLINE,SES001349,,,anonymous_unresolvable,Not applicable,,,,,
STG034654,,ONLINE,SES001352,,,anonymous_unresolvable,Not applicable,,,,,
STG034657,,ONLINE,SES001355,,,anonymous_unresolvable,Not applicable,,,,,
STG034658,,ONLINE,SES001356,,,anonymous_unresolvable,Not applicable,,,,,
STG034660,,ONLINE,SES001358,,,anonymous_unresolvable,Not applicable,,,,,
STG034661,,ONLINE,SES001359,,,anonymous_unresolvable,Not applicable,,,,,
STG034663,,ONLINE,SES001361,,,anonymous_unresolvable,Not applicable,,,,,
STG034664,,ONLINE,SES001362,,,anonymous_unresolvable,Not applicable,,,,,
STG034667,,ONLINE,SES001365,,,anonymous_unresolvable,Not applicable,,,,,
STG034672,,ONLINE,SES001370,,,anonymous_unresolvable,Not applicable,,,,,
STG034677,,ONLINE,SES001375,,,anonymous_unresolvable,Not applicable,,,,,
STG034680,,ONLINE,SES001378,,,anonymous_unresolvable,Not applicable,,,,,
STG034684,,ONLINE,SES001382,,,anonymous_unresolvable,Not applicable,,,,,
STG034685,,ONLINE,SES001383,,,anonymous_unresolvable,Not applicable,,,,,
STG034687,,ONLINE,SES001385,,,anonymous_unresolvable,Not applicable,,,,,
STG034692,,ONLINE,SES001390,,,anonymous_unresolvable,Not applicable,,,,,
STG034694,,ONLINE,SES001392,,,anonymous_unresolvable,Not applicable,,,,,
STG034700,,ONLINE,SES001398,,,anonymous_unresolvable,Not applicable,,,,,
STG034702,,ONLINE,SES001400,,,anonymous_unresolvable,Not applicable,,,,,
STG034707,,ONLINE,SES001405,,,anonymous_unresolvable,Not applicable,,,,,
STG034713,,ONLINE,SES001411,,,anonymous_unresolvable,Not applicable,,,,,
STG034714,,ONLINE,SES001412,,,anonymous_unresolvable,Not applicable,,,,,
STG034717,,ONLINE,SES001415,,,anonymous_unresolvable,Not applicable,,,,,
STG034720,,ONLINE,SES001418,,,anonymous_unresolvable,Not applicable,,,,,
STG034722,,ONLINE,SES001420,,,anonymous_unresolvable,Not applicable,,,,,
STG034723,,ONLINE,SES001421,,,anonymous_unresolvable,Not applicable,,,,,
STG034725,,ONLINE,SES001423,,,anonymous_unresolvable,Not applicable,,,,,
STG034726,,ONLINE,SES001424,,,anonymous_unresolvable,Not applicable,,,,,
STG034727,,ONLINE,SES001425,,,anonymous_unresolvable,Not applicable,,,,,
STG034728,,ONLINE,SES001426,,,anonymous_unresolvable,Not applicable,,,,,
STG034729,,ONLINE,SES001427,,,anonymous_unresolvable,Not applicable,,,,,
STG034731,,ONLINE,SES001429,,,anonymous_unresolvable,Not applicable,,,,,
STG034732,,ONLINE,SES001430,,,anonymous_unresolvable,Not applicable,,,,,
STG034739,,ONLINE,SES001437,,,anonymous_unresolvable,Not applicable,,,,,
STG034752,,ONLINE,SES001450,,,anonymous_unresolvable,Not applicable,,,,,
STG034756,,ONLINE,SES001454,,,anonymous_unresolvable,Not applicable,,,,,
STG034757,,ONLINE,SES001455,,,anonymous_unresolvable,Not applicable,,,,,
STG034759,,ONLINE,SES001457,,,anonymous_unresolvable,Not applicable,,,,,
STG034762,,ONLINE,SES001460,,,anonymous_unresolvable,Not applicable,,,,,
STG034765,,ONLINE,SES001463,,,anonymous_unresolvable,Not applicable,,,,,
STG034766,,ONLINE,SES001464,,,anonymous_unresolvable,Not applicable,,,,,
STG034768,,ONLINE,SES001466,,,anonymous_unresolvable,Not applicable,,,,,
STG034770,,ONLINE,SES001468,,,anonymous_unresolvable,Not applicable,,,,,
STG034774,,ONLINE,SES001472,,,anonymous_unresolvable,Not applicable,,,,,
STG034779,,ONLINE,SES001477,,,anonymous_unresolvable,Not applicable,,,,,
STG034781,,ONLINE,SES001479,,,anonymous_unresolvable,Not applicable,,,,,
STG034783,,ONLINE,SES001481,,,anonymous_unresolvable,Not applicable,,,,,
STG034786,,ONLINE,SES001484,,,anonymous_unresolvable,Not applicable,,,,,
STG034787,,ONLINE,SES001485,,,anonymous_unresolvable,Not applicable,,,,,
STG034797,,ONLINE,SES001495,,,anonymous_unresolvable,Not applicable,,,,,
STG034798,,ONLINE,SES001496,,,anonymous_unresolvable,Not applicable,,,,,
STG034800,,ONLINE,SES001498,,,anonymous_unresolvable,Not applicable,,,,,
STG034801,,ONLINE,SES001499,,,anonymous_unresolvable,Not applicable,,,,,
STG034802,,ONLINE,SES001500,,,anonymous_unresolvable,Not applicable,,,,,
STG034803,,ONLINE,SES001501,,,anonymous_unresolvable,Not applicable,,,,,
STG034804,,ONLINE,SES001502,,,anonymous_unresolvable,Not applicable,,,,,
STG034806,,ONLINE,SES001504,,,anonymous_unresolvable,Not applicable,,,,,
STG034807,,ONLINE,SES001505,,,anonymous_unresolvable,Not applicable,,,,,
STG034808,,ONLINE,SES001506,,,anonymous_unresolvable,Not applicable,,,,,
STG034810,,ONLINE,SES001508,,,anonymous_unresolvable,Not applicable,,,,,
STG034811,,ONLINE,SES001509,,,anonymous_unresolvable,Not applicable,,,,,
STG034817,,ONLINE,SES001515,,,anonymous_unresolvable,Not applicable,,,,,
STG034818,,ONLINE,SES001516,,,anonymous_unresolvable,Not applicable,,,,,
STG034825,,ONLINE,SES001523,,,anonymous_unresolvable,Not applicable,,,,,
STG034827,,ONLINE,SES001525,,,anonymous_unresolvable,Not applicable,,,,,
STG034831,,ONLINE,SES001529,,,anonymous_unresolvable,Not applicable,,,,,
STG034836,,ONLINE,SES001534,,,anonymous_unresolvable,Not applicable,,,,,
STG034840,,ONLINE,SES001538,,,anonymous_unresolvable,Not applicable,,,,,
STG034842,,ONLINE,SES001540,,,anonymous_unresolvable,Not applicable,,,,,
STG034844,,ONLINE,SES001542,,,anonymous_unresolvable,Not applicable,,,,,
STG034845,,ONLINE,SES001543,,,anonymous_unresolvable,Not applicable,,,,,
STG034846,,ONLINE,SES001544,,,anonymous_unresolvable,Not applicable,,,,,
STG034848,,ONLINE,SES001546,,,anonymous_unresolvable,Not applicable,,,,,
STG034852,,ONLINE,SES001550,,,anonymous_unresolvable,Not applicable,,,,,
STG034857,,ONLINE,SES001555,,,anonymous_unresolvable,Not applicable,,,,,
STG034858,,ONLINE,SES001556,,,anonymous_unresolvable,Not applicable,,,,,
STG034862,,ONLINE,SES001560,,,anonymous_unresolvable,Not applicable,,,,,
STG034864,,ONLINE,SES001562,,,anonymous_unresolvable,Not applicable,,,,,
STG034865,,ONLINE,SES001563,,,anonymous_unresolvable,Not applicable,,,,,
STG034870,,ONLINE,SES001568,,,anonymous_unresolvable,Not applicable,,,,,
STG034871,,ONLINE,SES001569,,,anonymous_unresolvable,Not applicable,,,,,
STG034872,,ONLINE,SES001570,,,anonymous_unresolvable,Not applicable,,,,,
STG034875,,ONLINE,SES001573,,,anonymous_unresolvable,Not applicable,,,,,
STG034876,,ONLINE,SES001574,,,anonymous_unresolvable,Not applicable,,,,,
STG034878,,ONLINE,SES001576,,,anonymous_unresolvable,Not applicable,,,,,
STG034879,,ONLINE,SES001577,,,anonymous_unresolvable,Not applicable,,,,,
STG034882,,ONLINE,SES001580,,,anonymous_unresolvable,Not applicable,,,,,
STG034883,,ONLINE,SES001581,,,anonymous_unresolvable,Not applicable,,,,,
STG034886,,ONLINE,SES001584,,,anonymous_unresolvable,Not applicable,,,,,
STG034887,,ONLINE,SES001585,,,anonymous_unresolvable,Not applicable,,,,,
STG034888,,ONLINE,SES001586,,,anonymous_unresolvable,Not applicable,,,,,
STG034893,,ONLINE,SES001591,,,anonymous_unresolvable,Not applicable,,,,,
STG034896,,ONLINE,SES001594,,,anonymous_unresolvable,Not applicable,,,,,
STG034900,,ONLINE,SES001598,,,anonymous_unresolvable,Not applicable,,,,,
STG034911,,ONLINE,SES001609,,,anonymous_unresolvable,Not applicable,,,,,
STG034914,,ONLINE,SES001612,,,anonymous_unresolvable,Not applicable,,,,,
STG034915,,ONLINE,SES001613,,,anonymous_unresolvable,Not applicable,,,,,
STG034921,,ONLINE,SES001619,,,anonymous_unresolvable,Not applicable,,,,,
STG034922,,ONLINE,SES001620,,,anonymous_unresolvable,Not applicable,,,,,
STG034924,,ONLINE,SES001622,,,anonymous_unresolvable,Not applicable,,,,,
STG034925,,ONLINE,SES001623,,,anonymous_unresolvable,Not applicable,,,,,
STG034928,,ONLINE,SES001626,,,anonymous_unresolvable,Not applicable,,,,,
STG034929,,ONLINE,SES001627,,,anonymous_unresolvable,Not applicable,,,,,
STG034932,,ONLINE,SES001630,,,anonymous_unresolvable,Not applicable,,,,,
STG034933,,ONLINE,SES001631,,,anonymous_unresolvable,Not applicable,,,,,
STG034944,,ONLINE,SES001642,,,anonymous_unresolvable,Not applicable,,,,,
STG034947,,ONLINE,SES001645,,,anonymous_unresolvable,Not applicable,,,,,
STG034948,,ONLINE,SES001646,,,anonymous_unresolvable,Not applicable,,,,,
STG034955,,ONLINE,SES001653,,,anonymous_unresolvable,Not applicable,,,,,
STG034965,,ONLINE,SES001663,,,anonymous_unresolvable,Not applicable,,,,,
STG034967,,ONLINE,SES001665,,,anonymous_unresolvable,Not applicable,,,,,
STG034971,,ONLINE,SES001669,,,anonymous_unresolvable,Not applicable,,,,,
STG034973,,ONLINE,SES001671,,,anonymous_unresolvable,Not applicable,,,,,
STG034980,,ONLINE,SES001678,,,anonymous_unresolvable,Not applicable,,,,,
STG034982,,ONLINE,SES001680,,,anonymous_unresolvable,Not applicable,,,,,
STG034983,,ONLINE,SES001681,,,anonymous_unresolvable,Not applicable,,,,,
STG034988,,ONLINE,SES001686,,,anonymous_unresolvable,Not applicable,,,,,
STG034990,,ONLINE,SES001688,,,anonymous_unresolvable,Not applicable,,,,,
STG034993,,ONLINE,SES001691,,,anonymous_unresolvable,Not applicable,,,,,
STG034994,,ONLINE,SES001692,,,anonymous_unresolvable,Not applicable,,,,,
STG034996,,ONLINE,SES001694,,,anonymous_unresolvable,Not applicable,,,,,
STG034997,,ONLINE,SES001695,,,anonymous_unresolvable,Not applicable,,,,,
STG034998,,ONLINE,SES001696,,,anonymous_unresolvable,Not applicable,,,,,
STG035000,,ONLINE,SES001698,,,anonymous_unresolvable,Not applicable,,,,,
STG035001,,ONLINE,SES001699,,,anonymous_unresolvable,Not applicable,,,,,
STG035005,,ONLINE,SES001703,,,anonymous_unresolvable,Not applicable,,,,,
STG035006,,ONLINE,SES001704,,,anonymous_unresolvable,Not applicable,,,,,
STG035008,,ONLINE,SES001706,,,anonymous_unresolvable,Not applicable,,,,,
STG035010,,ONLINE,SES001708,,,anonymous_unresolvable,Not applicable,,,,,
STG035014,,ONLINE,SES001712,,,anonymous_unresolvable,Not applicable,,,,,
STG035016,,ONLINE,SES001714,,,anonymous_unresolvable,Not applicable,,,,,
STG035017,,ONLINE,SES001715,,,anonymous_unresolvable,Not applicable,,,,,
STG035018,,ONLINE,SES001716,,,anonymous_unresolvable,Not applicable,,,,,
STG035019,,ONLINE,SES001717,,,anonymous_unresolvable,Not applicable,,,,,
STG035020,,ONLINE,SES001718,,,anonymous_unresolvable,Not applicable,,,,,
STG035021,,ONLINE,SES001719,,,anonymous_unresolvable,Not applicable,,,,,
STG035023,,ONLINE,SES001721,,,anonymous_unresolvable,Not applicable,,,,,
STG035028,,ONLINE,SES001726,,,anonymous_unresolvable,Not applicable,,,,,
STG035029,,ONLINE,SES001727,,,anonymous_unresolvable,Not applicable,,,,,
STG035030,,ONLINE,SES001728,,,anonymous_unresolvable,Not applicable,,,,,
STG035031,,ONLINE,SES001729,,,anonymous_unresolvable,Not applicable,,,,,
STG035034,,ONLINE,SES001732,,,anonymous_unresolvable,Not applicable,,,,,
STG035036,,ONLINE,SES001734,,,anonymous_unresolvable,Not applicable,,,,,
STG035037,,ONLINE,SES001735,,,anonymous_unresolvable,Not applicable,,,,,
STG035040,,ONLINE,SES001738,,,anonymous_unresolvable,Not applicable,,,,,
STG035041,,ONLINE,SES001739,,,anonymous_unresolvable,Not applicable,,,,,
STG035045,,ONLINE,SES001743,,,anonymous_unresolvable,Not applicable,,,,,
STG035047,,ONLINE,SES001745,,,anonymous_unresolvable,Not applicable,,,,,
STG035048,,ONLINE,SES001746,,,anonymous_unresolvable,Not applicable,,,,,
STG035053,,ONLINE,SES001751,,,anonymous_unresolvable,Not applicable,,,,,
STG035058,,ONLINE,SES001756,,,anonymous_unresolvable,Not applicable,,,,,
STG035059,,ONLINE,SES001757,,,anonymous_unresolvable,Not applicable,,,,,
STG035061,,ONLINE,SES001759,,,anonymous_unresolvable,Not applicable,,,,,
STG035069,,ONLINE,SES001767,,,anonymous_unresolvable,Not applicable,,,,,
STG035072,,ONLINE,SES001770,,,anonymous_unresolvable,Not applicable,,,,,
STG035073,,ONLINE,SES001771,,,anonymous_unresolvable,Not applicable,,,,,
STG035074,,ONLINE,SES001772,,,anonymous_unresolvable,Not applicable,,,,,
STG035077,,ONLINE,SES001775,,,anonymous_unresolvable,Not applicable,,,,,
STG035079,,ONLINE,SES001777,,,anonymous_unresolvable,Not applicable,,,,,
STG035080,,ONLINE,SES001778,,,anonymous_unresolvable,Not applicable,,,,,
STG035083,,ONLINE,SES001781,,,anonymous_unresolvable,Not applicable,,,,,
STG035087,,ONLINE,SES001785,,,anonymous_unresolvable,Not applicable,,,,,
STG035089,,ONLINE,SES001787,,,anonymous_unresolvable,Not applicable,,,,,
STG035092,,ONLINE,SES001790,,,anonymous_unresolvable,Not applicable,,,,,
STG035093,,ONLINE,SES001791,,,anonymous_unresolvable,Not applicable,,,,,
STG035096,,ONLINE,SES001794,,,anonymous_unresolvable,Not applicable,,,,,
STG035097,,ONLINE,SES001795,,,anonymous_unresolvable,Not applicable,,,,,
STG035099,,ONLINE,SES001797,,,anonymous_unresolvable,Not applicable,,,,,
STG035100,,ONLINE,SES001798,,,anonymous_unresolvable,Not applicable,,,,,
STG035101,,ONLINE,SES001799,,,anonymous_unresolvable,Not applicable,,,,,
STG035105,,ONLINE,SES001803,,,anonymous_unresolvable,Not applicable,,,,,
STG035107,,ONLINE,SES001805,,,anonymous_unresolvable,Not applicable,,,,,
STG035109,,ONLINE,SES001807,,,anonymous_unresolvable,Not applicable,,,,,
STG035111,,ONLINE,SES001809,,,anonymous_unresolvable,Not applicable,,,,,
STG035112,,ONLINE,SES001810,,,anonymous_unresolvable,Not applicable,,,,,
STG035113,,ONLINE,SES001811,,,anonymous_unresolvable,Not applicable,,,,,
STG035117,,ONLINE,SES001815,,,anonymous_unresolvable,Not applicable,,,,,
STG035121,,ONLINE,SES001819,,,anonymous_unresolvable,Not applicable,,,,,
STG035125,,ONLINE,SES001823,,,anonymous_unresolvable,Not applicable,,,,,
STG035126,,ONLINE,SES001824,,,anonymous_unresolvable,Not applicable,,,,,
STG035127,,ONLINE,SES001825,,,anonymous_unresolvable,Not applicable,,,,,
STG035132,,ONLINE,SES001830,,,anonymous_unresolvable,Not applicable,,,,,
STG035136,,ONLINE,SES001834,,,anonymous_unresolvable,Not applicable,,,,,
STG035138,,ONLINE,SES001836,,,anonymous_unresolvable,Not applicable,,,,,
STG035140,,ONLINE,SES001838,,,anonymous_unresolvable,Not applicable,,,,,
STG035141,,ONLINE,SES001839,,,anonymous_unresolvable,Not applicable,,,,,
STG035143,,ONLINE,SES001841,,,anonymous_unresolvable,Not applicable,,,,,
STG035147,,ONLINE,SES001845,,,anonymous_unresolvable,Not applicable,,,,,
STG035149,,ONLINE,SES001847,,,anonymous_unresolvable,Not applicable,,,,,
STG035150,,ONLINE,SES001848,,,anonymous_unresolvable,Not applicable,,,,,
STG035154,,ONLINE,SES001852,,,anonymous_unresolvable,Not applicable,,,,,
STG035155,,ONLINE,SES001853,,,anonymous_unresolvable,Not applicable,,,,,
STG035156,,ONLINE,SES001854,,,anonymous_unresolvable,Not applicable,,,,,
STG035161,,ONLINE,SES001859,,,anonymous_unresolvable,Not applicable,,,,,
STG035165,,ONLINE,SES001863,,,anonymous_unresolvable,Not applicable,,,,,
STG035167,,ONLINE,SES001865,,,anonymous_unresolvable,Not applicable,,,,,
STG035168,,ONLINE,SES001866,,,anonymous_unresolvable,Not applicable,,,,,
STG035171,,ONLINE,SES001869,,,anonymous_unresolvable,Not applicable,,,,,
STG035172,,ONLINE,SES001870,,,anonymous_unresolvable,Not applicable,,,,,
STG035177,,ONLINE,SES001875,,,anonymous_unresolvable,Not applicable,,,,,
STG035181,,ONLINE,SES001879,,,anonymous_unresolvable,Not applicable,,,,,
STG035182,,ONLINE,SES001880,,,anonymous_unresolvable,Not applicable,,,,,
STG035185,,ONLINE,SES001883,,,anonymous_unresolvable,Not applicable,,,,,
STG035186,,ONLINE,SES001884,,,anonymous_unresolvable,Not applicable,,,,,
STG035188,,ONLINE,SES001886,,,anonymous_unresolvable,Not applicable,,,,,
STG035190,,ONLINE,SES001888,,,anonymous_unresolvable,Not applicable,,,,,
STG035191,,ONLINE,SES001889,,,anonymous_unresolvable,Not applicable,,,,,
STG035192,,ONLINE,SES001890,,,anonymous_unresolvable,Not applicable,,,,,
STG035196,,ONLINE,SES001894,,,anonymous_unresolvable,Not applicable,,,,,
STG035198,,ONLINE,SES001896,,,anonymous_unresolvable,Not applicable,,,,,
STG035204,,ONLINE,SES001902,,,anonymous_unresolvable,Not applicable,,,,,
STG035209,,ONLINE,SES001907,,,anonymous_unresolvable,Not applicable,,,,,
STG035210,,ONLINE,SES001908,,,anonymous_unresolvable,Not applicable,,,,,
STG035211,,ONLINE,SES001909,,,anonymous_unresolvable,Not applicable,,,,,
STG035212,,ONLINE,SES001910,,,anonymous_unresolvable,Not applicable,,,,,
STG035215,,ONLINE,SES001913,,,anonymous_unresolvable,Not applicable,,,,,
STG035216,,ONLINE,SES001914,,,anonymous_unresolvable,Not applicable,,,,,
STG035217,,ONLINE,SES001915,,,anonymous_unresolvable,Not applicable,,,,,
STG035218,,ONLINE,SES001916,,,anonymous_unresolvable,Not applicable,,,,,
STG035219,,ONLINE,SES001917,,,anonymous_unresolvable,Not applicable,,,,,
STG035220,,ONLINE,SES001918,,,anonymous_unresolvable,Not applicable,,,,,
STG035222,,ONLINE,SES001920,,,anonymous_unresolvable,Not applicable,,,,,
STG035225,,ONLINE,SES001923,,,anonymous_unresolvable,Not applicable,,,,,
STG035242,,ONLINE,SES001940,,,anonymous_unresolvable,Not applicable,,,,,
STG035245,,ONLINE,SES001943,,,anonymous_unresolvable,Not applicable,,,,,
STG035246,,ONLINE,SES001944,,,anonymous_unresolvable,Not applicable,,,,,
STG035247,,ONLINE,SES001945,,,anonymous_unresolvable,Not applicable,,,,,
STG035248,,ONLINE,SES001946,,,anonymous_unresolvable,Not applicable,,,,,
STG035250,,ONLINE,SES001948,,,anonymous_unresolvable,Not applicable,,,,,
STG035251,,ONLINE,SES001949,,,anonymous_unresolvable,Not applicable,,,,,
STG035254,,ONLINE,SES001952,,,anonymous_unresolvable,Not applicable,,,,,
STG035256,,ONLINE,SES001954,,,anonymous_unresolvable,Not applicable,,,,,
STG035259,,ONLINE,SES001957,,,anonymous_unresolvable,Not applicable,,,,,
STG035261,,ONLINE,SES001959,,,anonymous_unresolvable,Not applicable,,,,,
STG035262,,ONLINE,SES001960,,,anonymous_unresolvable,Not applicable,,,,,
STG035263,,ONLINE,SES001961,,,anonymous_unresolvable,Not applicable,,,,,
STG035269,,ONLINE,SES001967,,,anonymous_unresolvable,Not applicable,,,,,
STG035271,,ONLINE,SES001969,,,anonymous_unresolvable,Not applicable,,,,,
