session_id,ground_truth_id,customer_segment,guest_session,portal_user_id,available_portal_user_id,basket_created,basket_converted,linked_transaction_id
SES000462,GT009860,Regular,False,USR003741,USR003741,True,True,TXN000602
SES000463,GT005238,VIP,False,USR001531,USR001531,True,True,TXN000606
SES000464,GT004843,Occasional,False,USR003291,USR003291,True,True,TXN000605
SES000465,GT009261,Regular,False,USR000554,USR000554,True,True,TXN000609
SES000466,GT008291,Occasional,True,,,True,False,
SES000467,GT005035,Regular,True,,,True,True,TXN000614
SES000468,GT006449,Occasional,False,USR003970,USR003970,True,True,TXN000615
SES000469,GT009940,Occasional,True,,,True,True,TXN000617
SES000470,GT002765,Occasional,True,,,False,False,
SES000471,GT001488,Occasional,True,,USR003286,True,True,TXN000620
SES000472,GT006783,Regular,True,,,True,True,TXN000619
SES000473,GT001396,Regular,True,,,True,True,TXN000621
SES000474,GT001681,Occasional,False,USR004198,USR004198,False,False,
SES000475,GT002712,Regular,False,USR003947,USR003947,True,True,TXN000624
SES000476,GT004070,Occasional,False,USR000197,USR000197,True,True,TXN000622
SES000477,GT003901,Occasional,True,,,True,True,TXN000625
SES000478,GT002304,Occasional,True,,,True,False,
SES000479,GT003750,Occasional,False,USR001507,USR001507,True,True,TXN000629
SES000480,GT003122,Regular,False,USR003422,USR003422,True,True,TXN000631
SES000481,GT004991,Occasional,True,,,False,False,
SES000482,GT001208,Occasional,True,,,False,False,
SES000483,GT000763,Occasional,True,,USR002725,False,False,
SES000484,GT000065,Occasional,False,USR003898,USR003898,False,False,
SES000485,GT005591,Occasional,True,,USR001797,False,False,
SES000486,GT005352,Regular,True,,USR000532,True,True,TXN000636
SES000487,GT000348,Regular,False,USR000448,USR000448,True,True,TXN000635
SES000488,GT002525,Regular,False,USR002431,USR002431,False,False,
SES000489,GT006611,Occasional,True,,,True,True,TXN000641
SES000490,GT000740,Occasional,True,,,False,False,
SES000491,GT002528,Occasional,True,,,False,False,
SES000492,GT004168,Occasional,True,,,True,True,TXN000642
SES000493,GT004191,Occasional,False,USR002129,USR002129,False,False,
SES000494,GT008679,VIP,False,USR002598,USR002598,True,True,TXN000645
SES000495,GT007605,Occasional,False,USR002117,USR002117,False,False,
SES000496,GT003192,Occasional,False,USR004170,USR004170,False,False,
SES000497,GT004932,Occasional,True,,,True,False,
SES000498,GT003360,Regular,False,USR001044,USR001044,False,False,
SES000499,GT005322,Regular,True,,,False,False,
SES000500,GT003341,VIP,False,USR004232,USR004232,True,False,
SES000501,GT007337,Occasional,True,,,False,False,
SES000502,GT007209,VIP,False,USR001903,USR001903,True,True,TXN000653
SES000503,GT006638,Regular,True,,,False,False,
SES000504,GT006744,Regular,True,,USR003524,False,False,
SES000505,GT000344,Occasional,True,,,True,False,
SES000506,GT001325,Regular,True,,,False,False,
SES000507,GT009418,Occasional,True,,,False,False,
SES000508,GT004628,Occasional,False,USR002739,USR002739,False,False,
SES000509,GT006335,Regular,True,,,True,True,TXN000659
SES000510,GT000911,Regular,False,USR001680,USR001680,True,True,TXN000657
SES000511,GT003064,Regular,True,,,True,True,TXN000658
SES000512,GT004298,Regular,False,USR000212,USR000212,True,True,TXN000662
SES000513,GT001481,New,True,,,True,True,TXN000660
SES000514,GT008172,Occasional,True,,,True,True,TXN000661
SES000515,GT006783,Regular,True,,,True,True,TXN000663
SES000516,GT002977,Regular,False,USR003697,USR003697,True,True,TXN000669
SES000517,GT007755,Regular,False,USR003393,USR003393,False,False,
SES000518,GT004277,Regular,True,,,True,False,
SES000519,GT006403,Occasional,True,,,True,True,TXN000670
SES000520,GT002128,VIP,True,,USR001936,False,False,
SES000521,GT007494,Occasional,True,,,True,True,TXN000672
SES000522,GT002787,Occasional,True,,USR002249,True,True,TXN000671
SES000523,GT004300,Occasional,True,,,True,True,TXN000674
SES000524,GT009929,Regular,False,USR001202,USR001202,True,True,TXN000679
SES000525,GT007683,Occasional,True,,,True,True,TXN000676
SES000526,GT004176,Regular,False,USR002674,USR002674,True,True,TXN000677
SES000527,GT004147,Regular,False,USR003133,USR003133,True,True,TXN000680
SES000528,GT007565,Regular,False,USR000893,USR000893,False,False,
SES000529,GT004274,Occasional,True,,,False,False,
SES000530,GT006334,VIP,False,USR001141,USR001141,True,False,
SES000531,GT007695,Regular,False,USR000087,USR000087,False,False,
SES000532,GT004968,Regular,True,,,True,True,TXN000682
SES000533,GT002163,Occasional,False,USR002540,USR002540,True,True,TXN000683
SES000534,GT003668,Occasional,True,,,True,True,TXN000687
SES000535,GT006203,VIP,False,USR000533,USR000533,True,True,TXN000689
SES000536,GT003459,Occasional,False,USR003938,USR003938,True,True,TXN000690
SES000537,GT007493,Regular,False,USR001477,USR001477,True,True,TXN000693
SES000538,GT006831,Occasional,True,,USR003489,True,True,TXN000692
SES000539,GT009197,VIP,False,USR000119,USR000119,True,True,TXN000696
SES000540,GT003958,Occasional,True,,,True,True,TXN000694
SES000541,GT007504,Regular,True,,,True,False,
SES000542,GT007652,Occasional,False,USR004096,USR004096,True,True,TXN000699
SES000543,GT009640,Occasional,True,,,True,True,TXN000700
SES000544,GT009474,Occasional,True,,,False,False,
SES000545,GT006040,Regular,True,,,False,False,
SES000546,GT009830,Regular,False,USR003328,USR003328,True,False,
SES000547,GT005220,VIP,False,USR001897,USR001897,True,True,TXN000703
SES000548,GT008380,Regular,True,,,True,False,
SES000549,GT003679,Occasional,True,,,False,False,
SES000550,GT000913,Regular,False,USR001314,USR001314,True,True,TXN000706
SES000551,GT009327,Occasional,True,,,True,True,TXN000704
SES000552,GT005501,Occasional,False,USR003107,USR003107,True,True,TXN000705
SES000553,GT004534,Regular,True,,,True,True,TXN000708
SES000554,GT002610,Regular,True,,USR003364,False,False,
SES000555,GT000207,Regular,True,,,True,True,TXN000709
SES000556,GT002914,Regular,False,USR000840,USR000840,True,True,TXN000714
SES000557,GT007059,Occasional,False,USR000978,USR000978,True,True,TXN000711
SES000558,GT000523,Occasional,False,USR002658,USR002658,True,True,TXN000712
SES000559,GT000217,VIP,False,USR001152,USR001152,True,False,
SES000560,GT009802,VIP,False,USR000312,USR000312,True,True,TXN000719
SES000561,GT009507,Occasional,False,USR001010,USR001010,True,True,TXN000718
SES000562,GT002307,VIP,False,USR004039,USR004039,True,True,TXN000724
SES000563,GT004931,Regular,False,USR000756,USR000756,True,True,TXN000723
SES000564,GT000189,VIP,False,USR003747,USR003747,True,True,TXN000727
SES000565,GT003625,Occasional,True,,,True,True,TXN000726
SES000566,GT000783,VIP,True,,,True,True,TXN000729
SES000567,GT008483,Occasional,False,USR002997,USR002997,False,False,
SES000568,GT009376,Occasional,True,,,False,False,
SES000569,GT006627,Regular,True,,,True,True,TXN000731
SES000570,GT008624,Occasional,True,,,True,True,TXN000730
SES000571,GT005286,VIP,True,,,True,True,TXN000735
SES000572,GT009763,Regular,True,,,True,True,TXN000733
SES000573,GT006891,Occasional,True,,,True,True,TXN000734
SES000574,GT008642,VIP,True,,,True,True,TXN000737
SES000575,GT002550,Regular,False,USR000883,USR000883,True,True,TXN000736
SES000576,GT006738,Occasional,False,USR001389,USR001389,True,True,TXN000738
SES000577,GT000411,Regular,False,USR000283,USR000283,True,True,TXN000739
SES000578,GT004398,Occasional,True,,,True,False,
SES000579,GT002712,Regular,False,USR003947,USR003947,True,True,TXN000740
SES000580,GT004446,VIP,True,,,False,False,
SES000581,GT009237,Occasional,True,,,False,False,
SES000582,GT004651,Occasional,False,USR002383,USR002383,True,True,TXN000742
SES000583,GT007368,Regular,True,,USR001782,False,False,
SES000584,GT003487,Regular,False,USR001278,USR001278,True,False,
SES000585,GT004982,Regular,True,,,False,False,
SES000586,GT005645,Regular,False,USR003550,USR003550,True,True,TXN000745
SES000587,GT005253,Regular,True,,,False,False,
SES000588,GT006899,VIP,False,USR001634,USR001634,True,True,TXN000746
SES000589,GT003594,Occasional,False,USR004041,USR004041,True,True,TXN000747
SES000590,GT005976,Occasional,False,USR002489,USR002489,True,False,
SES000591,GT004299,Regular,True,,,True,True,TXN000748
SES000592,GT002803,Occasional,False,USR002852,USR002852,True,True,TXN000750
SES000593,GT009035,Regular,False,USR000620,USR000620,True,True,TXN000752
SES000594,GT002986,Occasional,True,,,False,False,
SES000595,GT003202,VIP,True,,,False,False,
SES000596,GT007566,Occasional,False,USR002126,USR002126,False,False,
SES000597,GT001039,Regular,True,,,False,False,
SES000598,GT003554,VIP,True,,,True,True,TXN000755
SES000599,GT006917,Occasional,True,,,False,False,
SES000600,GT005597,Regular,False,USR002143,USR002143,False,False,
SES000601,GT002593,Occasional,False,USR001458,USR001458,True,True,TXN000757
SES000602,GT006885,Occasional,True,,,True,True,TXN000758
SES000603,GT004831,Occasional,True,,,True,True,TXN000760
SES000604,GT002405,Regular,True,,,True,False,
SES000605,GT009481,Occasional,True,,,False,False,
SES000606,GT007547,Regular,True,,,True,True,TXN000765
SES000607,GT005430,Occasional,True,,,True,True,TXN000764
SES000608,GT007715,Regular,True,,,True,True,TXN000767
SES000609,GT005763,VIP,False,USR002762,USR002762,True,True,TXN000768
SES000610,GT007318,Occasional,True,,,True,True,TXN000769
SES000611,GT003926,VIP,True,,,True,True,TXN000770
SES000612,GT005690,Regular,True,,,False,False,
SES000613,GT003115,Regular,True,,,False,False,
SES000614,GT001829,Regular,True,,,True,False,
SES000615,GT002541,Occasional,True,,,True,True,TXN000771
SES000616,GT003490,VIP,True,,,True,True,TXN000774
SES000617,GT001435,VIP,False,USR000090,USR000090,False,False,
SES000618,GT006634,Occasional,True,,,True,True,TXN000772
SES000619,GT000268,Regular,False,USR003491,USR003491,False,False,
SES000620,GT007489,VIP,False,USR002747,USR002747,False,False,
SES000621,GT009112,VIP,True,,,True,True,TXN000775
SES000622,GT006702,Occasional,True,,,False,False,
SES000623,GT006668,VIP,False,USR000017,USR000017,True,True,TXN000779
SES000624,GT008141,Regular,False,USR001074,USR001074,True,True,TXN000780
SES000625,GT007293,Regular,False,USR003259,USR003259,True,True,TXN000782
SES000626,GT006033,Occasional,True,,,True,True,TXN000781
SES000627,GT007999,Occasional,True,,,False,False,
SES000628,GT005010,Regular,True,,,False,False,
SES000629,GT004605,Occasional,False,USR004242,USR004242,True,True,TXN000785
SES000630,GT006562,Regular,False,USR002079,USR002079,False,False,
SES000631,GT002625,Regular,True,,,True,True,TXN000786
SES000632,GT003869,VIP,False,USR001117,USR001117,True,True,TXN000788
SES000633,GT001648,Regular,True,,,False,False,
SES000634,GT002116,Regular,True,,,True,True,TXN000789
SES000635,GT006136,Occasional,True,,,True,True,TXN000790
SES000636,GT004620,Occasional,True,,,False,False,
SES000637,GT008350,Regular,True,,,True,True,TXN000792
SES000638,GT004225,Occasional,True,,,False,False,
SES000639,GT004727,Occasional,True,,,True,True,TXN000793
SES000640,GT006100,Regular,True,,USR003068,False,False,
SES000641,GT006241,Occasional,True,,,True,False,
SES000642,GT007753,Occasional,True,,,False,False,
SES000643,GT003887,VIP,True,,,True,True,TXN000795
SES000644,GT005769,VIP,True,,,False,False,
SES000645,GT002707,VIP,True,,,True,True,TXN000797
SES000646,GT002162,VIP,False,USR002029,USR002029,True,True,TXN000800
SES000647,GT007341,Occasional,False,USR003161,USR003161,False,False,
SES000648,GT006609,Occasional,False,USR003502,USR003502,True,True,TXN000799
SES000649,GT001453,Regular,True,,,False,False,
SES000650,GT008531,Occasional,True,,,False,False,
SES000651,GT006559,Occasional,False,USR002459,USR002459,False,False,
SES000652,GT003924,VIP,False,USR000287,USR000287,True,False,
SES000653,GT002094,Regular,False,USR001164,USR001164,False,False,
SES000654,GT009347,Regular,True,,,False,False,
SES000655,GT007129,Occasional,True,,,False,False,
SES000656,GT009109,Occasional,False,USR001209,USR001209,True,True,TXN000808
SES000657,GT005998,Occasional,True,,,True,True,TXN000807
SES000658,GT008471,Regular,True,,,True,False,
SES000659,GT005831,Occasional,True,,,False,False,
SES000660,GT000960,Regular,True,,,True,True,TXN000812
SES000661,GT001067,Occasional,True,,,True,False,
SES000662,GT002531,Occasional,True,,,True,True,TXN000813
SES000663,GT001048,Regular,True,,,True,True,TXN000815
SES000664,GT002094,Regular,False,USR001164,USR001164,True,True,TXN000816
SES000665,GT004976,Occasional,True,,,True,True,TXN000817
SES000666,GT004558,Regular,False,USR002220,USR002220,True,False,
SES000667,GT001637,Regular,True,,,True,True,TXN000819
SES000668,GT003526,Regular,True,,,True,True,TXN000822
SES000669,GT008167,Regular,False,USR001635,USR001635,True,False,
SES000670,GT006010,Regular,False,USR003041,USR003041,False,False,
SES000671,GT008447,Occasional,False,USR000914,USR000914,True,True,TXN000827
SES000672,GT009306,Regular,True,,,True,True,TXN000824
SES000673,GT001438,Occasional,True,,,True,True,TXN000826
SES000674,GT008364,Occasional,True,,,True,True,TXN000830
SES000675,GT008074,Occasional,True,,USR002075,False,False,
SES000676,GT009267,VIP,True,,,True,True,TXN000834
SES000677,GT000786,Occasional,False,USR004037,USR004037,True,True,TXN000832
SES000678,GT000253,Regular,False,USR001234,USR001234,True,True,TXN000835
SES000679,GT002468,Occasional,True,,USR000411,False,False,
SES000680,GT001548,Occasional,True,,,True,True,TXN000838
SES000681,GT003454,VIP,True,,,True,True,TXN000839
SES000682,GT006587,Occasional,True,,USR002471,False,False,
SES000683,GT008683,VIP,False,USR003839,USR003839,False,False,
SES000684,GT004163,Occasional,False,USR000643,USR000643,True,False,
SES000685,GT000076,Regular,True,,,True,True,TXN000844
SES000686,GT008760,VIP,True,,,False,False,
SES000687,GT007388,Occasional,False,USR002145,USR002145,True,True,TXN000845
SES000688,GT008095,Regular,False,USR003091,USR003091,True,True,TXN000846
SES000689,GT001941,Regular,True,,,True,True,TXN000847
SES000690,GT007376,Regular,True,,,True,False,
SES000691,GT003496,Regular,True,,,False,False,
SES000692,GT005423,VIP,True,,,False,False,
SES000693,GT004355,Regular,True,,,True,True,TXN000850
SES000694,GT005883,Regular,False,USR001716,USR001716,True,True,TXN000853
SES000695,GT004719,Regular,True,,,True,True,TXN000851
SES000696,GT004817,Occasional,True,,,True,True,TXN000852
SES000697,GT007561,VIP,True,,,False,False,
SES000698,GT004035,Regular,True,,,False,False,
SES000699,GT008989,Regular,True,,,False,False,
SES000700,GT005338,Occasional,True,,,False,False,
SES000701,GT009385,Regular,False,USR000915,USR000915,True,True,TXN000861
SES000702,GT004849,VIP,True,,,False,False,
SES000703,GT008986,Regular,False,USR002754,USR002754,True,True,TXN000863
SES000704,GT006949,Occasional,True,,,False,False,
SES000705,GT006078,VIP,True,,,True,True,TXN000864
SES000706,GT005791,Occasional,False,USR000267,USR000267,True,False,
SES000707,GT001231,Regular,False,USR000768,USR000768,True,True,TXN000866
SES000708,GT009118,VIP,True,,,True,True,TXN000867
SES000709,GT008201,Occasional,True,,,True,True,TXN000865
SES000710,GT007334,VIP,True,,,True,True,TXN000870
SES000711,GT006725,VIP,True,,,True,False,
SES000712,GT002961,Occasional,False,USR003245,USR003245,True,True,TXN000871
SES000713,GT004723,Regular,True,,,False,False,
SES000714,GT003279,Regular,False,USR000151,USR000151,True,True,TXN000875
SES000715,GT003454,VIP,True,,,True,True,TXN000878
SES000716,GT000675,Occasional,True,,,False,False,
SES000717,GT001640,Regular,True,,,False,False,
SES000718,GT000319,Occasional,False,USR003100,USR003100,True,True,TXN000877
SES000719,GT000804,Occasional,False,USR001028,USR001028,True,True,TXN000880
SES000720,GT005284,Occasional,True,,,True,True,TXN000882
SES000721,GT009912,VIP,True,,,False,False,
SES000722,GT008995,Occasional,True,,,False,False,
SES000723,GT004155,Regular,True,,,False,False,
SES000724,GT006043,Regular,True,,USR001415,False,False,
SES000725,GT009594,Regular,False,USR002441,USR002441,False,False,
SES000726,GT008542,Regular,True,,,True,False,
SES000727,GT009113,Occasional,True,,,True,True,TXN000891
SES000728,GT003805,Occasional,True,,,True,True,TXN000893
SES000729,GT003038,Regular,True,,,True,True,TXN000895
SES000730,GT009355,VIP,False,USR003374,USR003374,True,True,TXN000896
SES000731,GT005062,Occasional,True,,USR002461,True,True,TXN000897
SES000732,GT005463,Occasional,True,,,False,False,
SES000733,GT004823,VIP,False,USR000043,USR000043,True,False,
SES000734,GT000288,Occasional,False,USR001297,USR001297,True,True,TXN000898
SES000735,GT008013,VIP,False,USR001338,USR001338,True,True,TXN000904
SES000736,GT004494,VIP,True,,,True,True,TXN000900
SES000737,GT009950,VIP,False,USR003247,USR003247,False,False,
SES000738,GT008047,Occasional,True,,USR002483,True,True,TXN000901
SES000739,GT002065,Occasional,False,USR003588,USR003588,False,False,
SES000740,GT005979,Regular,True,,,True,True,TXN000903
SES000741,GT008047,Occasional,False,USR002483,USR002483,True,True,TXN000905
SES000742,GT000729,Occasional,True,,,True,True,TXN000907
SES000743,GT000843,Occasional,False,USR000550,USR000550,False,False,
SES000744,GT003087,Occasional,True,,,False,False,
SES000745,GT008277,Regular,False,USR003029,USR003029,False,False,
SES000746,GT000928,Occasional,False,USR000025,USR000025,True,True,TXN000909
SES000747,GT000099,Regular,False,USR000234,USR000234,True,True,TXN000910
