transaction_id,ground_truth_id,guest_transaction,portal_user_id,available_portal_user_id,event_id,ticket_type,dq_missing_email,dq_missing_phone,dq_alternative_email,dq_email_typo,dq_name_typo,dq_historical_billing_address,dq_postcode_format_variation,dq_incorrect_phone,dq_cardholder_name_variation
TXN000296,GT008959,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000297,GT000103,True,,,EVT0016,Standing,False,True,True,False,False,False,False,False,False
TXN000298,GT004310,False,USR003707,USR003707,EVT0041,Standing,False,False,False,False,False,False,False,False,False
TXN000299,GT001081,True,,,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN000300,GT007573,True,,,EVT0005,Standing,False,False,True,False,False,False,False,False,False
TXN000301,GT002489,False,USR001060,USR001060,EVT0004,Standing,False,False,False,False,False,False,True,False,True
TXN000302,GT003127,True,,,EVT0009,Seated,False,True,False,False,False,False,False,False,False
TXN000303,GT008871,False,USR001080,USR001080,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000304,GT000691,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000305,GT000278,False,USR003919,USR003919,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000306,GT009708,False,USR002299,USR002299,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000307,GT001522,False,USR000413,USR000413,EVT0001,Standing,False,True,False,False,False,False,False,False,False
TXN000308,GT002181,False,USR001407,USR001407,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000309,GT007895,True,,USR004141,EVT0012,Standing,False,False,False,False,False,False,False,False,False
TXN000310,GT005505,True,,,EVT0001,Seated,True,False,False,False,False,False,False,False,False
TXN000311,GT009577,False,USR002362,USR002362,EVT0003,Seated,False,False,False,False,False,False,False,False,False
TXN000312,GT004082,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000313,GT004332,True,,,EVT0001,Seated,False,False,False,False,False,True,False,False,False
TXN000314,GT002575,True,,,EVT0004,Standing,False,False,True,False,False,False,False,False,False
TXN000315,GT001063,True,,USR001001,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000316,GT001112,False,USR002535,USR002535,EVT0001,Seated,False,False,False,False,False,True,False,False,False
TXN000317,GT008140,False,USR000491,USR000491,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000318,GT006665,True,,USR000860,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000319,GT000560,True,,,EVT0002,Standing,False,False,False,False,False,True,False,False,False
TXN000320,GT001451,False,USR003629,USR003629,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000321,GT003875,False,USR001856,USR001856,EVT0007,Seated,False,False,False,False,False,False,False,False,False
TXN000322,GT008672,True,,USR003381,EVT0004,Standing,False,True,False,False,False,False,False,False,False
TXN000323,GT006268,False,USR001556,USR001556,EVT0009,Standing,False,False,False,False,False,False,False,False,False
TXN000324,GT004643,False,USR001549,USR001549,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000325,GT004894,False,USR002872,USR002872,EVT0001,Standing,False,False,False,False,False,True,False,False,False
TXN000326,GT001973,False,USR000486,USR000486,EVT0001,Standing,False,False,False,False,False,True,False,False,False
TXN000327,GT008578,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,True
TXN000328,GT009431,False,USR000001,USR000001,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000329,GT002278,True,,,EVT0009,Seated,False,False,False,False,False,False,False,False,False
TXN000330,GT005882,True,,,EVT0015,Seated,False,False,False,False,False,False,False,False,False
TXN000331,GT009088,True,,,EVT0001,Seated,False,True,False,False,True,False,False,False,False
TXN000332,GT004191,True,,USR002129,EVT0001,Seated,False,True,False,False,False,False,False,False,False
TXN000333,GT007816,False,USR002911,USR002911,EVT0002,Seated,False,False,False,False,False,True,False,False,False
TXN000334,GT002633,True,,,EVT0006,Standing,False,False,False,False,False,False,False,False,False
TXN000335,GT008681,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000336,GT001018,True,,,EVT0034,Standing,False,False,False,False,False,False,False,False,False
TXN000337,GT009226,False,USR001269,USR001269,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000338,GT004296,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000339,GT006085,True,,,EVT0003,Standing,False,False,False,False,False,True,False,False,False
TXN000340,GT000980,False,USR002482,USR002482,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000341,GT009422,False,USR001111,USR001111,EVT0002,Seated,False,False,False,False,False,False,True,False,False
TXN000342,GT009199,False,USR004208,USR004208,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000343,GT000370,False,USR000200,USR000200,EVT0022,Standing,False,False,False,False,False,False,False,False,False
TXN000344,GT005414,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000345,GT003271,False,USR001204,USR001204,EVT0014,Standing,False,False,False,False,False,False,False,False,False
TXN000346,GT003202,True,,,EVT0008,Standing,False,False,False,False,False,False,False,False,False
TXN000347,GT001977,True,,,EVT0002,Seated,False,False,True,False,False,False,False,False,False
TXN000348,GT003440,True,,,EVT0009,Standing,False,False,False,False,False,False,False,False,False
TXN000349,GT004141,False,USR001988,USR001988,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000350,GT001071,True,,USR002259,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000351,GT004895,True,,USR000451,EVT0001,Seated,False,False,True,False,False,False,False,False,False
TXN000352,GT009819,False,USR001500,USR001500,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000353,GT009190,False,USR000590,USR000590,EVT0002,Standing,False,True,False,False,False,False,False,False,False
TXN000354,GT009905,True,,USR001462,EVT0001,Standing,False,True,False,False,False,False,False,False,False
TXN000355,GT002744,True,,,EVT0018,Standing,False,False,True,False,False,False,False,False,False
TXN000356,GT006268,True,,USR001556,EVT0013,Standing,False,False,False,False,False,False,False,False,True
TXN000357,GT002618,False,USR002835,USR002835,EVT0029,Standing,False,False,False,False,False,False,False,False,False
TXN000358,GT009143,False,USR002054,USR002054,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000359,GT009908,True,,,EVT0012,Seated,False,False,False,False,False,False,False,False,False
TXN000360,GT005740,False,USR004221,USR004221,EVT0002,Seated,False,False,False,False,False,False,False,False,False
TXN000361,GT009440,True,,,EVT0002,Seated,False,True,False,False,False,False,False,False,False
TXN000362,GT009212,True,,,EVT0012,Seated,False,False,False,False,False,False,False,False,False
TXN000363,GT006556,True,,,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000364,GT004795,False,USR000784,USR000784,EVT0032,Standing,False,False,False,False,False,False,False,False,False
TXN000365,GT003259,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000366,GT006091,False,USR004021,USR004021,EVT0036,Standing,False,False,False,False,False,False,False,False,False
TXN000367,GT005691,False,USR001512,USR001512,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000368,GT001883,True,,,EVT0002,Seated,False,False,False,True,False,False,False,False,False
TXN000369,GT009506,True,,,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000370,GT009149,True,,,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000371,GT002280,True,,USR000098,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000372,GT003981,False,USR003084,USR003084,EVT0011,Standing,False,False,False,False,False,False,False,False,False
TXN000373,GT002649,False,USR001558,USR001558,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000374,GT005160,False,USR003996,USR003996,EVT0005,Seated,False,False,False,False,False,False,False,False,False
TXN000375,GT007696,False,USR003341,USR003341,EVT0002,Standing,False,False,False,False,False,False,True,False,False
TXN000376,GT000189,True,,USR003747,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000377,GT009250,True,,,EVT0001,Standing,False,False,True,False,False,False,False,False,False
TXN000378,GT005411,False,USR001565,USR001565,EVT0018,Seated,False,False,False,False,False,False,False,False,False
TXN000379,GT009817,False,USR001665,USR001665,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000380,GT005994,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000381,GT006347,True,,,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000382,GT005431,True,,,EVT0001,Seated,False,True,False,False,False,False,False,False,False
TXN000383,GT006036,True,,USR003663,EVT0001,Standing,False,False,False,False,False,True,False,False,False
TXN000384,GT009153,True,,,EVT0002,Standing,False,True,True,False,False,False,False,False,True
TXN000385,GT003632,False,USR000288,USR000288,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000386,GT005366,False,USR000669,USR000669,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000387,GT006341,False,USR003884,USR003884,EVT0008,Standing,False,False,False,False,False,False,False,False,False
TXN000388,GT005597,False,USR002143,USR002143,EVT0012,Seated,False,False,False,False,False,False,False,False,False
TXN000389,GT000420,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000390,GT001327,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000391,GT004162,False,USR000242,USR000242,EVT0017,Seated,False,False,False,False,False,False,True,False,False
TXN000392,GT009783,False,USR002670,USR002670,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000393,GT002728,False,USR000129,USR000129,EVT0002,Standing,False,False,False,False,False,False,False,False,True
TXN000394,GT003759,True,,,EVT0014,Standing,True,False,False,False,False,False,False,False,False
TXN000395,GT008883,True,,USR003644,EVT0002,Seated,True,False,False,False,False,False,False,False,False
TXN000396,GT002950,True,,,EVT0008,Seated,False,True,True,False,False,False,True,False,False
TXN000397,GT006359,True,,USR001272,EVT0011,Standing,False,False,False,False,False,False,False,False,False
TXN000398,GT001515,True,,,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000399,GT005790,True,,,EVT0004,Standing,False,False,False,False,False,False,False,False,True
TXN000400,GT000353,False,USR000656,USR000656,EVT0001,Seated,False,False,False,False,False,False,True,False,False
TXN000401,GT006293,True,,,EVT0017,Seated,False,False,True,False,False,False,False,False,False
TXN000402,GT005867,False,USR002495,USR002495,EVT0001,Standing,False,False,False,False,False,False,False,False,True
TXN000403,GT009974,True,,,EVT0002,Standing,False,False,True,False,False,False,False,False,False
TXN000404,GT008885,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000405,GT003964,False,USR002216,USR002216,EVT0002,Seated,False,False,False,False,False,False,False,False,True
TXN000406,GT008611,False,USR003406,USR003406,EVT0001,Standing,False,False,False,False,False,False,False,False,False
TXN000407,GT004296,True,,,EVT0001,Standing,False,False,False,False,False,False,False,True,False
TXN000408,GT006358,False,USR002795,USR002795,EVT0001,Seated,False,False,False,False,False,False,False,False,False
TXN000409,GT007788,False,USR003745,USR003745,EVT0012,Standing,False,False,False,False,False,False,False,False,False
TXN000410,GT000712,True,,,EVT0001,Standing,False,False,False,False,False,False,False,True,False
TXN000411,GT007892,True,,USR003169,EVT0001,Standing,False,True,True,False,False,False,False,False,False
TXN000412,GT009933,False,USR001397,USR001397,EVT0002,Standing,True,False,False,False,False,False,False,False,False
TXN000413,GT007261,True,,,EVT0024,Seated,False,False,False,False,False,False,False,False,False
TXN000414,GT005396,False,USR002908,USR002908,EVT0038,Standing,False,False,False,False,False,False,False,False,False
TXN000415,GT002385,False,USR004106,USR004106,EVT0001,Standing,False,False,True,False,False,False,False,False,False
TXN000416,GT002105,True,,,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000417,GT000757,True,,,EVT0012,Standing,False,False,False,False,False,False,False,False,False
TXN000418,GT005540,False,USR001171,USR001171,EVT0043,Seated,False,False,False,False,False,False,False,False,False
TXN000419,GT000439,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000420,GT007064,True,,,EVT0002,Standing,False,False,False,False,False,False,False,False,False
TXN000421,GT009703,True,,USR003823,EVT0004,Standing,False,False,False,False,False,False,False,False,False
TXN000422,GT004761,True,,,EVT0040,Standing,False,False,False,False,False,False,False,False,True
TXN000423,GT002868,False,USR002269,USR002269,EVT0002,Seated,False,False,False,False,False,False,True,False,False
TXN000424,GT001441,True,,,EVT0002,Standing,True,False,False,False,False,True,True,False,False
TXN000425,GT004956,False,USR001800,USR001800,EVT0003,Standing,False,False,False,False,False,False,False,False,False
TXN000426,GT003202,True,,,EVT0047,Seated,False,False,False,False,False,False,False,False,False
TXN000427,GT004467,True,,,EVT0005,Seated,True,False,False,False,False,False,False,False,False
TXN000428,GT007328,False,USR000587,USR000587,EVT0001,Standing,False,False,False,False,False,False,False,False,False
