cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL001180,DCL009373,1,2,B02 | B03,Phone suffix and surname initial | Surname initial and postcode outward code,2,2,STG001180,CRM,CRM001180,STG020514,ECOMMERCE,TXN012514,False,0.0,True,1.0,True,0.8571,False,0.0,True,0.6,False,0.0,0.8753,0.55,phone,name | phone,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001180,PCL001180
DCL001216,DCL009174,3,4,B04,Email domain and local-part prefix,1,12,STG029720,MARKETING,MKT008418,STG029333,MARKETING,MKT008031,True,0.9767,False,0.0,True,1.0,False,0.0,True,0.2,False,0.0,0.855,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001216,PCL001216
DCL001246,DCL008121,5,5,B04,Email domain and local-part prefix,1,25,STG033277,MARKETING,MKT011975,STG024479,MARKETING,MKT003177,True,0.9744,False,0.0,True,1.0,False,0.0,True,0.5455,False,0.0,0.9114,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001246,PCL001246
DCL001250,DCL007939,3,4,B04,Email domain and local-part prefix,1,12,STG032263,MARKETING,MKT010961,STG073558,SUPPORT,SUP000256,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001250,PCL001250
DCL001252,DCL010739,9,1,B04,Email domain and local-part prefix,1,9,STG021677,MARKETING,MKT000375,STG077975,SUPPORT,SUP004673,True,0.9412,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001252,PCL001252
DCL001263,DCL009355,2,2,B02 | B04,Email domain and local-part prefix | Surname initial and postcode outward code,2,4,STG030563,MARKETING,MKT009261,STG020443,ECOMMERCE,TXN012443,True,0.9545,False,0.0,True,1.0,False,0.0,True,0.6,False,0.0,0.9106,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001263,PCL001263
DCL001268,DCL010416,4,1,B04,Email domain and local-part prefix,1,4,STG027841,MARKETING,MKT006539,STG032241,MARKETING,MKT010939,True,0.9796,False,0.0,True,1.0,False,0.0,True,0.2,False,0.0,0.8565,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001268,PCL001268
DCL001291,DCL010596,8,1,B04,Email domain and local-part prefix,1,8,STG001291,CRM,CRM001291,STG074987,SUPPORT,SUP001685,True,0.9545,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9727,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001291,PCL001291
DCL001324,DCL010204,13,3,B04,Email domain and local-part prefix,1,39,STG001324,CRM,CRM001324,STG073908,SUPPORT,SUP000606,True,0.898,False,0.0,True,0.7826,False,0.0,False,0.0,False,0.0,0.8518,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001324,PCL001324
DCL001348,DCL010611,1,1,B04,Email domain and local-part prefix,1,1,STG001348,CRM,CRM001348,STG075336,SUPPORT,SUP002034,True,0.9796,True,1.0,True,0.7273,False,0.0,False,0.0,False,0.0,0.9191,0.75,email | phone,email | phone,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001348,PCL001348
DCL001351,DCL008325,4,3,B04,Email domain and local-part prefix,1,12,STG031340,MARKETING,MKT010038,STG022353,MARKETING,MKT001051,True,0.9796,False,0.0,True,1.0,False,0.0,True,0.3333,False,0.0,0.8787,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001351,PCL001351
DCL001360,DCL008037,4,6,B02,Surname initial and postcode outward code,1,24,STG018590,ECOMMERCE,TXN010590,STG077410,SUPPORT,SUP004108,True,0.8571,False,0.0,True,0.88,False,0.0,False,0.0,False,0.0,0.8663,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001360,PCL001360
DCL001369,DCL010745,4,1,B04,Email domain and local-part prefix,1,4,STG078092,SUPPORT,SUP004790,STG078122,SUPPORT,SUP004820,True,0.9804,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9882,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001369,PCL001369
DCL001380,DCL008300,11,5,B04,Email domain and local-part prefix,1,55,STG073768,SUPPORT,SUP000466,STG021682,MARKETING,MKT000380,True,0.9583,False,0.0,True,0.9524,False,0.0,False,0.0,False,0.0,0.956,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001380,PCL001380
DCL001381,DCL009643,6,1,B04,Email domain and local-part prefix,1,6,STG077810,SUPPORT,SUP004508,STG022407,MARKETING,MKT001105,True,0.9333,False,0.0,True,0.8696,False,0.0,False,0.0,False,0.0,0.9078,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001381,PCL001381
DCL001381,DCL010301,6,1,B04,Email domain and local-part prefix,1,6,STG077810,SUPPORT,SUP004508,STG030595,MARKETING,MKT009293,True,0.9333,False,0.0,True,0.8182,False,0.0,False,0.0,False,0.0,0.8873,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL001381,PCL001381
DCL001385,DCL009635,7,5,B04,Email domain and local-part prefix,1,35,STG030066,MARKETING,MKT008764,STG075391,SUPPORT,SUP002089,True,0.9804,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9882,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001385,PCL001385
DCL001454,DCL010367,4,1,B04,Email domain and local-part prefix,1,4,STG020437,ECOMMERCE,TXN012437,STG031424,MARKETING,MKT010122,True,1.0,False,0.0,True,0.9524,False,0.0,True,0.6,False,0.0,0.9175,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001454,PCL001454
DCL001471,DCL008802,15,2,B04,Email domain and local-part prefix,1,30,STG077750,SUPPORT,SUP004448,STG017503,ECOMMERCE,TXN009503,True,0.9545,False,0.0,True,0.8889,False,0.0,False,0.0,False,0.0,0.9283,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001471,PCL001471
DCL001474,DCL008745,2,5,B04,Email domain and local-part prefix,1,10,STG030849,MARKETING,MKT009547,STG074064,SUPPORT,SUP000762,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001474,PCL001474
DCL001477,DCL009545,2,2,B04,Email domain and local-part prefix,1,4,STG028797,MARKETING,MKT007495,STG032944,MARKETING,MKT011642,True,0.9796,False,0.0,True,1.0,False,0.0,True,0.1667,False,0.0,0.8509,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001477,PCL001477
DCL001499,DCL009672,13,1,B04,Email domain and local-part prefix,1,13,STG075269,SUPPORT,SUP001967,STG022715,MARKETING,MKT001413,True,0.9362,False,0.0,True,0.88,False,0.0,False,0.0,False,0.0,0.9137,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_transitive_support,Clusters were already connected by stronger accepted matches,False,PCL001499,PCL001499
DCL001499,DCL010608,13,1,B04,Email domain and local-part prefix,1,13,STG075269,SUPPORT,SUP001967,STG075233,SUPPORT,SUP001931,True,1.0,False,0.0,True,0.96,False,0.0,False,0.0,False,0.0,0.984,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001499,PCL001499
DCL001525,DCL007986,11,3,B04,Email domain and local-part prefix,1,33,STG031156,MARKETING,MKT009854,STG029425,MARKETING,MKT008123,True,0.9787,False,0.0,True,1.0,False,0.0,True,0.3636,False,0.0,0.8833,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001525,PCL001525
DCL001568,DCL010162,10,1,B04,Email domain and local-part prefix,1,10,STG074998,SUPPORT,SUP001696,STG028737,MARKETING,MKT007435,True,1.0,False,0.0,True,0.9565,False,0.0,False,0.0,False,0.0,0.9826,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001568,PCL001568
DCL001570,DCL008368,4,1,B01 | B02 | B03 | B05,First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code | Surname prefix and exact postcode,4,4,STG001570,CRM,CRM001570,STG011889,ECOMMERCE,TXN003889,False,0.0,True,1.0,True,0.9,True,1.0,True,1.0,False,0.0,0.9692,0.65,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001570,PCL001570
DCL001573,DCL007901,3,2,B05,First-name initial and exact postcode,1,6,STG001573,CRM,CRM001573,STG008568,ECOMMERCE,TXN000568,True,0.6,True,1.0,True,0.9474,True,1.0,True,1.0,False,0.0,0.8626,0.95,phone,address | name | phone | postcode,address | name | postcode,4,3,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001573,PCL001573
DCL001592,DCL008730,10,3,B04,Email domain and local-part prefix,1,30,STG001592,CRM,CRM001592,STG033065,MARKETING,MKT011763,True,0.8846,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9308,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001592,PCL001592
DCL001610,DCL010060,3,3,B04,Email domain and local-part prefix,1,9,STG032972,MARKETING,MKT011670,STG077483,SUPPORT,SUP004181,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001610,PCL001610
DCL001668,DCL010394,3,2,B04,Email domain and local-part prefix,1,6,STG030982,MARKETING,MKT009680,STG078298,SUPPORT,SUP004996,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001668,PCL001668
DCL001694,DCL009679,6,2,B04,Email domain and local-part prefix,1,12,STG077205,SUPPORT,SUP003903,STG022779,MARKETING,MKT001477,True,0.8936,False,0.0,True,0.8,False,0.0,False,0.0,False,0.0,0.8562,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001694,PCL001694
DCL001736,DCL010637,4,1,B04,Email domain and local-part prefix,1,4,STG077347,SUPPORT,SUP004045,STG075829,SUPPORT,SUP002527,True,0.9524,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9714,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001736,PCL001736
DCL001751,DCL010657,6,1,B04,Email domain and local-part prefix,1,6,STG077419,SUPPORT,SUP004117,STG076276,SUPPORT,SUP002974,True,1.0,False,0.0,True,0.9,False,0.0,False,0.0,False,0.0,0.96,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001751,PCL001751
DCL001772,DCL010517,11,1,B04,Email domain and local-part prefix,1,11,STG074701,SUPPORT,SUP001399,STG073458,SUPPORT,SUP000156,True,0.9565,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9739,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001772,PCL001772
DCL001821,DCL009937,5,1,B04,Email domain and local-part prefix,1,5,STG033026,MARKETING,MKT011724,STG026038,MARKETING,MKT004736,True,1.0,False,0.0,True,0.8889,False,0.0,True,0.6667,False,0.0,0.9074,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001821,PCL001821
DCL001824,DCL009963,4,1,B04,Email domain and local-part prefix,1,4,STG077817,SUPPORT,SUP004515,STG026316,MARKETING,MKT005014,True,1.0,False,0.0,True,0.9286,False,0.0,False,0.0,False,0.0,0.9714,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001824,PCL001824
DCL001828,DCL008443,2,7,B04,Email domain and local-part prefix,1,14,STG013232,ECOMMERCE,TXN005232,STG078166,SUPPORT,SUP004864,True,0.8936,False,0.0,True,0.8333,False,0.0,False,0.0,False,0.0,0.8695,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001828,PCL001828
DCL001829,DCL010376,4,2,B04,Email domain and local-part prefix,1,8,STG020982,ECOMMERCE,TXN012982,STG032654,MARKETING,MKT011352,True,1.0,False,0.0,True,0.7778,False,0.0,True,0.6667,False,0.0,0.8704,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001829,PCL001829
DCL001860,DCL009802,3,1,B04,Email domain and local-part prefix,1,3,STG001860,CRM,CRM001860,STG024375,MARKETING,MKT003073,True,1.0,False,0.0,True,0.8889,False,0.0,True,0.5714,False,0.0,0.8915,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001860,PCL001860
DCL001864,DCL008746,4,3,B04,Email domain and local-part prefix,1,12,STG027675,MARKETING,MKT006373,STG075580,SUPPORT,SUP002278,True,0.913,False,0.0,True,0.8333,False,0.0,False,0.0,False,0.0,0.8812,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001864,PCL001864
DCL001893,DCL010361,10,1,B04,Email domain and local-part prefix,1,10,STG020344,ECOMMERCE,TXN012344,STG031374,MARKETING,MKT010072,True,1.0,False,0.0,True,0.9412,False,0.0,True,0.6667,False,0.0,0.9248,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001893,PCL001893
DCL001907,DCL010712,5,1,B04,Email domain and local-part prefix,1,5,STG030871,MARKETING,MKT009569,STG077496,SUPPORT,SUP004194,True,0.9796,False,0.0,True,1.0,False,0.0,False,0.0,False,0.0,0.9878,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001907,PCL001907
DCL001917,DCL010216,5,1,B04,Email domain and local-part prefix,1,5,STG015885,ECOMMERCE,TXN007885,STG029515,MARKETING,MKT008213,True,1.0,False,0.0,True,0.963,False,0.0,True,0.6667,False,0.0,0.9321,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001917,PCL001917
DCL001954,DCL008190,7,3,B04,Email domain and local-part prefix,1,21,STG074809,SUPPORT,SUP001507,STG029931,MARKETING,MKT008629,True,0.898,False,0.0,True,0.8148,False,0.0,False,0.0,False,0.0,0.8647,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001954,PCL001954
DCL001961,DCL008117,4,3,B04,Email domain and local-part prefix,1,12,STG030763,MARKETING,MKT009461,STG074595,SUPPORT,SUP001293,True,0.9268,False,0.0,True,0.8421,False,0.0,False,0.0,False,0.0,0.8929,0.5,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001961,PCL001961
DCL001967,DCL010135,7,1,B04,Email domain and local-part prefix,1,7,STG015143,ECOMMERCE,TXN007143,STG028306,MARKETING,MKT007004,True,1.0,False,0.0,True,0.9655,False,0.0,True,0.6,False,0.0,0.9218,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001967,PCL001967
DCL001968,DCL009342,2,1,B04,Email domain and local-part prefix,1,2,STG021339,MARKETING,MKT000037,STG020368,ECOMMERCE,TXN012368,True,0.9787,False,0.0,True,0.8462,False,0.0,True,0.6,False,0.0,0.8714,0.6,email,email | name,name,2,1,False,automatic_match,Automatic match criteria satisfied,accepted_merge,Automatic criteria and cluster safeguards satisfied,True,PCL001968,PCL001968
